"t","P_a","SaO2sup","EtCO2","Pa_CO2","Vmca","CCO","DHbO2","DHbO2x"
0,80.33715865,0.951006599,5.100762688,38.2588673305785,63.96601637,-0.244426507,1.342149218,3.06194274213986
3.20000000000005,81.17864081,0.951249168,4.860596738,36.4574745231873,65.61986632,-0.316225784,0.908903881,2.63495131617344
6.39999999999998,79.73926985,0.955494529,4.764479603,35.7365367064151,65.75213099,-0.328981693,1.112227383,2.83533983657306
9.60000000000002,78.13844274,0.9620906953,4.786815335,35.9040684775617,66.01697965,-0.274838642,1.787199853,3.50056905623198
12.8000000000001,79.49942793,0.9663611916,4.81053366,36.0819705492682,67.51871423,-0.213511669,2.251907807,3.95856893526218
16,82.78524188,0.9670429084,4.802466986,36.0214655171304,68.08371396,-0.220603747,2.213257414,3.92047646198709
19.2,84.7496979,0.9674450917,4.816587592,36.1273787745443,66.63140941,-0.304670027,1.989695437,3.70014160965583
22.4,85.35695452,0.9708426771,4.870699619,36.5332523641649,66.12508661,-0.392714168,1.864679664,3.57693044355027
25.6,87.11421347,0.9766183159,4.911315358,36.8378954665759,68.6008882,-0.405237201,1.702818005,3.41740526305029
28.8000000000001,89.43196821,0.9815530912,4.891365261,36.688257429866,70.71386893,-0.327059328,1.344438963,3.06419943459365
32,88.31135926,0.9840279805,4.826676698,36.2030532945227,68.42136339,-0.211159511,0.947798604,2.67328459253676
35.2,83.18015249,0.9852947519,4.77261219,35.7975361267212,63.82700759,-0.139273368,0.744103338,2.472529674563
38.4,79.44252179,0.9863039517,4.753430036,35.6536581363322,62.34739551,-0.155202268,0.781810914,2.50969294043325
41.6,81.11128634,0.9856825918,4.708954837,35.3200667026344,64.35023025,-0.206211786,0.995112461,2.71991547241718
44.8000000000001,85.21120398,0.9827731245,4.580527829,34.3567849031705,65.536667,-0.196699041,1.195507077,2.91741738538487
48.0000000000001,87.08521392,0.9804718846,4.506827832,33.8039894527723,64.8400252,-0.128425651,1.06911807,2.79285280795837
51.1999999999999,86.61727874,0.9816704551,4.730667874,35.4829278770783,65.33192157,-0.108472812,0.605202099,2.33563347962689
54.4,85.58403686,0.9841537599,5.08485761,38.1395694321454,67.76083921,-0.181160124,0.3629161,2.09684488718392
57.6,83.92269945,0.983348019,4.896041887,36.7233350103443,69.39184429,-0.251231729,0.806437194,2.5339637392519
60.8000000000001,82.08655543,0.9798522239,3.911401029,29.3379210519349,68.76429696,-0.228367402,1.564943649,3.28152112802348
64.0000000000001,82.1765476,0.9790286506,2.998886563,22.4934995355094,66.94674413,-0.154674536,1.885442462,3.59739352986174
67.1999999999999,83.92762688,0.9820343185,3.185679522,23.8945619792651,65.20609991,-0.119455086,1.642049685,3.35751413579649
70.4,84.13345465,0.9830371334,4.247611882,31.8597098915312,64.6406968,-0.118190361,1.383292802,3.10249241711889
73.6,82.24408789,0.9782250759,5.061925206,37.9675622528521,66.52864296,-0.080440354,1.499926801,3.21744280041447
76.8000000000001,82.11990197,0.9723297301,5.138582856,38.5425419256222,70.5566635,-0.005550461,1.787716007,3.50107775953161
80.0000000000001,85.62198668,0.9720808714,4.978801033,37.3440796677374,73.83750505,0.021181014,1.826118926,3.53892633110223
83.1999999999999,88.62887104,0.9772868362,5.063420157,37.9787753077369,73.77797464,-0.038967917,1.516167505,3.23344906930516
86.4,87.49033378,0.9827735546,5.255641715,39.4205555934382,71.72540258,-0.111980363,1.164345637,2.88670576182096
89.6,85.34644852,0.9857879903,5.240381461,39.3060942728614,71.73256654,-0.122036243,1.088459075,2.81191462489969
92.8000000000001,85.5371315,0.9868639646,5.028673247,37.7181520438934,74.95009529,-0.098538931,1.241435628,2.96268295620407
96.0000000000001,83.86693606,0.9859176905,4.894268337,36.7100322910639,77.66577073,-0.110126027,1.378681859,3.09794803323641
99.1999999999999,78.84864029,0.9823317952,5.010789519,37.5840130496332,76.70120195,-0.149745819,1.530636011,3.24770872193368
102.4,83.94615349,0.977791226,5.204182393,39.0345789280365,74.00636467,-0.155492802,1.98697489,3.69746033384341
105.6,110.960926,0.9751362143,5.12759397,38.4601185004795,73.11095921,-0.101734942,2.782799452,4.48179714148338
108.8,144.0585447,0.9747622825,4.830151619,36.2291173460489,73.66188509,-0.001485053,3.573142485,5.26073154617911
112,153.6069338,0.9746926512,4.873768818,36.5562732503607,73.18500235,0.142060297,4.090894051,5.7710093508833
115.2,136.1814982,0.9736299111,5.372962918,40.3005370031204,72.30607536,0.303550713,4.340287194,6.01680249546322
118.4,116.1571458,0.9720656334,5.317945381,39.8878715298001,73.82919943,0.378920103,4.275388288,5.95284040735746
121.6,107.1531085,0.971186916,3.901817548,29.2660390314271,77.61435489,0.270385059,3.756982323,5.44191764992488
124.8,99.36392371,0.9722814936,2.248181237,16.8627464053232,80.85331933,0.040023669,2.969726471,4.66602586266743
128,87.31410402,0.9761973829,2.324464347,17.4349167970021,82.66632125,-0.139819034,2.426049162,4.13019655393676
131.2,81.51518409,0.9815487268,4.137894668,31.0367630910102,83.84733086,-0.210705921,2.346633096,4.05192686152462
134.4,86.49823004,0.9842877593,5.647241121,42.3577927552717,83.19964023,-0.263516363,2.392135845,4.09677277681003
137.6,91.38398707,0.9812565456,5.609805991,42.0770061827964,79.03119077,-0.334751845,2.202713463,3.91008471327495
140.8,88.5723778,0.9740048256,4.892300091,36.6952692316561,73.26595317,-0.346211069,1.89737395,3.60915278643055
144,83.29083679,0.9672006349,4.696236063,35.2246680501509,69.7926708,-0.283109126,1.812871714,3.52587034305369
147.2,81.10487071,0.9634650339,4.980279945,37.3551724202261,69.64762029,-0.247163301,2.000991699,3.71127480973334
150.4,81.70693247,0.9618685225,5.117506039,38.3844527937261,70.88145167,-0.277224354,2.263758599,3.97024866068046
153.6,86.77970694,0.9613980804,5.010444358,37.5814241291689,72.02999258,-0.280739419,2.48920103,4.19243682259489
156.8,99.03025161,0.9631307,4.963933243,37.2325620693109,73.17582649,-0.206211689,2.65026768,4.35117847007657
160,111.4229841,0.9678850072,5.057652846,37.935516916806,74.27148746,-0.143204186,2.639578402,4.34064349216457
163.2,111.574252,0.9738983704,5.131888146,38.4923274699861,74.59963935,-0.175963993,2.413042525,4.11737766817999
166.4,99.5994474,0.9785827264,5.129031108,38.4708979221936,74.11299886,-0.248128918,2.177899608,3.88562904710773
169.6,89.0804584,0.9814116911,5.131938987,38.492708808855,73.90720773,-0.256521718,2.167523722,3.87540293737166
172.8,88.39377586,0.9835235217,5.175702055,38.8209588206679,74.76157004,-0.202140346,2.305866554,4.01174878593162
