"t","P_a","SaO2sup","EtCO2","Pa_CO2","Vmca","CCO","DHbO2","DHbO2x"
67.2,100,0.9867720419,5.30016096,39.7544773993123,69.34588891,-0.120965161,-1.625743661,2.68443002652416
70.4,100,0.986695772,5.326371712,39.9510742113463,66.95594098,-0.098847647,-1.450321122,2.86038066546132
73.6,100,0.9866793433,5.367531096,40.2597949866862,65.13981165,0.026047337,-1.367466059,2.94348515908644
76.8,100,0.9865913372,5.401841952,40.5171475764844,69.32021761,0.073413225,-1.563505844,2.74685520706042
80,100,0.9859832424,5.430107608,40.7291574363941,75.03358507,0.006283592,-1.791483458,2.51819127895099
83.2,100,0.9851775975,5.468924379,41.0203071688418,73.55525321,-0.056915678,-1.763591963,2.54616673976771
86.4,100,0.9851296266,5.508833423,41.319649622722,66.82123853,-0.047118842,-1.587386572,2.72290258743789
89.6,100,0.9856269015,5.515102861,41.3666742759652,64.69244089,-0.009341522,-1.511371761,2.79914623685935
92.8,100,0.9848202336,5.476198497,41.0748675419727,68.9948036,0.00418877,-1.531419291,2.77903835486927
96,100,0.9819755506,5.426904075,40.7051289623143,72.59277215,-0.004683211,-1.507217084,2.8033134212867
99.2,100,0.979570411,5.405298228,40.5430717790067,72.48326361,-0.013349645,-1.440061881,2.87067079134395
102.4,100,0.9804606458,5.402631276,40.5230679934973,72.59004217,-0.014311984,-1.445069326,2.86564827170528
105.6,100,0.9836473593,5.38947712,40.424403707383,75.02917034,-0.018476259,-1.563794426,2.74656575630013
108.8,100,0.9854002647,5.385153072,40.3919706794454,77.28398207,-0.038513113,-1.701606536,2.60833877049771
112,100,0.9844060526,5.444953115,40.8405078985719,77.40242401,-0.068148586,-1.737467609,2.57236973970331
115.2,100,0.9831225553,5.558353264,41.6910789839639,76.85584035,-0.081963574,-1.669673429,2.64036801036579
118.4,100,0.9835190711,5.625205673,42.1925132994002,78.11013209,-0.059080717,-1.599285021,2.71096831880944
121.6,100,0.9841082037,5.592247942,41.9453099819802,81.02016851,-0.005624537,-1.577344516,2.73297487449699
124.8,100,0.9828019376,5.566363363,41.751159668695,82.32248786,0.041688325,-1.566494751,2.74385730211974
128,100,0.9807164072,5.696300019,42.7257647596117,79.73356972,0.039751063,-1.539725524,2.77070711641016
131.2,100,0.9803570115,5.940258595,44.5556046020531,75.69297287,-0.016860569,-1.511058398,2.79946054322148
134.4,100,0.9806886928,6.058799066,45.4447312740237,74.59878393,-0.083493064,-1.489009545,2.82157577308474
137.6,100,0.977672419,5.89948416,44.2497711817267,77.00554873,-0.110863972,-1.463152739,2.84751041958176
140.8,100,0.9709389396,5.605665993,42.0459536434177,79.10103808,-0.086280699,-1.41141782,2.89940108371935
144,100,0.9662135317,5.450657289,40.8832927230473,77.75245613,-0.028625959,-1.33108988,2.97997084657921
147.2,100,0.9680951946,5.520053541,41.4038074305348,74.35578799,0.023227048,-1.283705696,3.02749767806759
150.4,100,0.973403214,5.663658658,42.480934412392,72.8491299,0.024813525,-1.328567335,2.98250098556265
153.6,100,0.9756393525,5.72696884,42.9557998397743,74.27104462,-0.026299113,-1.40897587,2.90185038507596
156.8,100,0.9738338766,5.709035835,42.8212912376102,75.55312099,-0.070178925,-1.421770297,2.88901744115485
160,100,0.9725527015,5.686639095,42.6533018688216,74.72884776,-0.055566314,-1.382781475,2.92812363686615
163.2,100,0.9745058607,5.691990808,42.6934430183285,73.80035822,-0.01286679,-1.409275543,2.90154980992682
166.4,100,0.9776263119,5.706889532,42.8051926408412,74.57442058,-0.010297693,-1.535395948,2.77504972636137
169.6,100,0.9792326069,5.711297748,42.8382569807105,75.61459992,-0.054506162,-1.620379545,2.68981029090132
172.8,100,0.9793627834,5.697535446,42.7350312243702,75.22223744,-0.095496027,-1.536174825,2.77426850459486
176,100,0.9793721198,5.668551037,42.5176302734898,74.22282209,-0.125400897,-1.435556543,2.87518969241702
179.2,100,0.9796986458,5.637397853,42.2839621719753,74.20247144,-0.183357667,-1.574081365,2.73624784903419
182.4,100,0.980011584,5.605431243,42.0441928735769,74.40423538,-0.245028506,-1.794415377,2.51525053356957
185.6,100,0.9804471019,5.548469837,41.6169471833894,72.2945527,-0.231491769,-1.641334234,2.6687925189588
188.8,100,0.9817016988,5.456429377,40.9265869444256,68.47697145,-0.16868088,-1.153681587,3.15791321751993
192,100,0.9838140251,5.376283567,40.3254439194608,67.82063202,-0.177465936,-0.919331239,3.39296906439572
195.2,100,0.9855177768,5.375727638,40.3212741089526,71.40723823,-0.252210104,-1.108926958,3.20280257787713
198.4,100,0.985688862,5.459198587,40.9473577280282,72.65608691,-0.258407134,-1.247493302,3.0638190874946
201.6,100,0.9851139407,5.554152812,41.659573002285,68.60089899,-0.214137379,-1.243901205,3.0674219983057
204.8,100,0.985396624,5.59817207,41.9897445971672,67.21980305,-0.298985726,-1.595812287,2.71445150728478
208,100,0.9861683057,5.609375772,42.0737792748513,73.51011567,-0.485220212,-2.043298287,2.26561837521255
211.2,100,0.9854342122,5.645237504,42.34276439154,78.06371588,-0.487477444,-1.304233741,3.00690783451344
214.4,100,0.9831704592,5.724913999,42.9403872644374,72.56162035,-0.219698695,0.888709548,5.20645285906985
217.6,100,0.9819905153,5.815905087,43.6228765659387,66.15551324,0.055431546,2.748634252,7.07197676443189
220.8,100,0.9828818658,5.852601198,43.8981200399392,70.64636603,0.195989984,2.695408371,7.01859064983494
224,100,0.983107288,5.768245975,43.2654038202666,79.16888759,0.403974394,1.527674867,5.84734174813522
227.2,100,0.9807609841,5.599765759,42.0016982479733,77.32411944,0.774653806,0.9789468,5.29696176537028
230.4,100,0.9787728527,5.534882941,41.5150370802746,67.52195811,1.017147705,1.163957693,5.48252962352153
233.6,100,0.980888255,5.670897459,42.5352298862322,63.99513739,0.877686199,0.945231689,5.26314515687684
236.8,100,0.9854809749,5.746768913,43.1043126039193,69.14859237,0.532917341,0.054169161,4.36940013398352
240,100,0.987458325,5.42369561,40.6810634951914,72.28506924,0.325224462,-0.659116141,3.65396752568349
243.2,100,0.985667898,4.874479008,36.5616001135479,69.17783554,0.322408505,-0.769739116,3.54301152628151
246.4,100,0.9843243028,4.688313624,35.165244869506,67.31660284,0.344252473,-0.782055099,3.53065846668983
249.6,100,0.9865560465,5.064235883,37.9848937560398,70.86346515,0.287937963,-1.050043627,3.26186317391717
252.8,100,0.990195329,5.532461767,41.4968767814102,73.3378465,0.218301614,-1.245495119,3.06582328591498
256,100,0.9915811822,5.640295314,42.3056949172087,69.76129778,0.175897569,-1.164957075,3.14660378528142
259.2,100,0.9906454121,5.491018728,41.1860284185552,66.04073734,0.106862689,-1.171418137,3.14012327260846
262.4,100,0.9898369604,5.421877381,40.6674256558441,68.80596068,0.025642981,-1.453577478,2.85711450638009
265.6,100,0.9900318992,5.516394114,41.3763594701683,73.92954084,0.041685721,-1.63560706,2.67453693430217
268.8,100,0.9902453347,5.635278325,42.2680644042265,74.61500253,0.141632371,-1.504679866,2.8058582774424
272,100,0.9900469075,5.686975611,42.655825946452,73.34125051,0.156267563,-1.390085299,2.92079782510439
275.2,100,0.9895501676,5.692956695,42.7006877667808,74.85704354,0.039039702,-1.512438228,2.79807655931891
278.4,100,0.9880698192,5.695835206,42.7222783753221,75.33706128,-0.043141462,-1.675966896,2.63405559722838
281.6,100,0.9854070242,5.706958538,42.805710228418,70.42300866,0.012052025,-1.823635701,2.485942243386
284.8,100,0.9834574482,5.711431686,42.8392615983503,65.84032886,0.092318624,-2.190854482,2.11761797037639
288,100,0.9839688088,5.693181173,42.7023714902837,68.20288377,0.080013564,-2.729893353,1.57695635240486
291.2,100,0.9856651682,5.664248902,42.4853616065725,73.06195441,0.016799586,-2.997941442,1.30810131932707
294.4,100,0.9860976511,5.647637427,42.3607652947925,72.66501645,-0.013497501,-2.777139857,1.52956761539458
297.6,100,0.9854248151,5.617696494,42.1361898237368,68.62830048,-0.013853143,-2.358696504,1.94927066917011
300.8,100,0.9858003896,5.516681372,41.3785140824065,67.84996156,-0.017450127,-2.118088442,2.19060306855085
304,100,0.9876032928,5.365490145,40.2444865949195,71.17163489,-0.009765273,-2.135207195,2.17343278048337
307.2,100,0.9888138304,5.283488641,39.6294247199915,73.68109163,0.023610627,-2.279765823,2.02843896665835
310.4,100,0.9882249909,5.341252867,40.0626920555189,73.05679209,0.04261795,-2.414917845,1.89288007690503
313.6,100,0.9872119422,5.460413235,40.956468337466,71.46959663,0.011743603,-2.482003195,1.82559277013641
316.8,100,0.9876801835,5.520776648,41.4092311791918,70.83049061,-0.039620009,-2.543477332,1.76393356861693
320,100,0.9895582174,5.508200162,41.3148997744999,70.86747714,-0.066661703,-2.690151291,1.61681805570389
323.2,100,0.9910786555,5.492082212,41.1940052047248,70.63524134,-0.065431318,-2.818311838,1.48827168840279
326.4,100,0.9908996222,5.500475045,41.2569566306028,69.06017656,-0.050606187,-2.71758118,1.58930559052673
329.6,100,0.9893259666,5.489028532,41.1711007206042,66.55428336,-0.037180935,-2.479011185,1.82859378741849
332.8,100,0.9876148814,5.428214305,40.7149564957262,66.69830853,-0.047855842,-2.461816719,1.8458400164158
336,100,0.9865290975,5.370472323,40.2818560039233,71.23998301,-0.078882027,-2.723048317,1.5838219950105
339.2,100,0.9858921243,5.402494832,40.5220445793113,74.82776764,-0.086526404,-2.895325269,1.41102641269057
342.4,100,0.9855117015,5.535132307,41.5169074791334,72.24576054,-0.062885408,-2.763970977,1.54277613958591
345.6,100,0.9857618801,5.670712778,42.533844664784,67.98394522,-0.066821763,-2.548644011,1.75875133561303
348.8,100,0.9865695551,5.71098896,42.8359408801883,69.3989769,-0.126395698,-2.496505226,1.81104708156707
352,100,0.9866915001,5.67351181,42.5548391317868,73.96951775,-0.183616893,-2.55722299,1.75014653006704
355.2,100,0.9853253134,5.640752056,42.3091207640186,73.56443363,-0.185892795,-2.563398432,1.74395249723743
358.4,100,0.9836408166,5.613956739,42.108139353808,68.46509964,-0.161038808,-2.487886581,1.81969167252538
361.6,100,0.9830278751,5.518764985,41.3941424654957,66.82134435,-0.154735456,-2.433591188,1.87415051882958
364.8,100,0.9828237769,5.365568278,40.2450726406275,71.01417041,-0.15638626,-2.470011284,1.83762078212709
368,100,0.9819311209,5.281419632,39.6139058759129,74.08073884,-0.141712295,-2.543768356,1.76364166850513
371.2,100,0.9814962008,5.334556251,40.0124633037069,71.59871521,-0.137485885,-2.554899348,1.7524771672639
374.4,100,0.983270002,5.440884827,40.8099932284383,68.8608019,-0.17207294,-2.48740569,1.82017401122137
377.6,100,0.9863059951,5.507101815,41.3066614943199,71.63948259,-0.20354638,-2.430910461,1.87683931601126
380.8,100,0.9880762632,5.558053167,41.688828071304,76.5684057,-0.181807847,-2.472581301,1.8350430282318
384,100,0.9880963657,5.643758326,42.3316696438871,76.88997877,-0.138059872,-2.557921761,1.74944565545525
387.2,100,0.9880035394,5.71148719,42.8396779125962,72.6197887,-0.127822181,-2.518222562,1.78926436671757
390.4,100,0.9887599383,5.66203759,42.468775402193,69.21136713,-0.145855874,-2.341352918,1.966666467085
393.6,100,0.9897750333,5.492747139,41.1989925674848,70.06085549,-0.167974467,-2.265585076,2.04266240401982
396.8,100,0.9902061529,5.332031243,39.9935241857769,74.19926155,-0.194551295,-2.386439363,1.92144429181392
400,100,0.9897334662,5.341148778,40.061911323796,78.52769932,-0.209734845,-2.444214589,1.86349513666324
403.2,100,0.9884908308,5.566082941,41.7490563306746,80.99106339,-0.194516369,-2.33705702,1.97097529765043
406.4,100,0.9870279467,5.863957787,43.9833014644546,82.71790268,-0.18221501,-2.431819407,1.87592763367915
409.6,100,0.9861542467,6.029112495,45.2220636749094,85.33177573,-0.19962354,-2.887910612,1.418463391109
412.8,100,0.9865068832,6.020946351,45.1608125563986,86.94016625,-0.198768738,-3.155800853,1.14976668122396
416,100,0.9879712698,5.98409027,44.8843692086966,85.53653494,-0.147899451,-2.74553166,1.56127096713891
419.2,100,0.989313718,6.011641037,45.0910169600198,84.22441549,-0.105392511,-2.047811091,2.26109198566349
422.4,100,0.9891144938,6.02027487,45.1557760345948,86.55425332,-0.111019128,-1.780692839,2.52901438251796
425.6,100,0.9876512989,5.951248278,44.6380340051875,89.99153498,-0.113844561,-2.005194751,2.30383661981887
428.8,100,0.9867971697,5.953403364,44.6541984798756,90.86628969,-0.083654686,-2.239602432,2.06872326734524
432,100,0.987319786,6.18500282,46.3913372967399,91.1445543,-0.069681086,-2.216663167,2.09173158974501
435.2,100,0.9877543897,6.527833464,48.9627786532473,93.61393567,-0.085466588,-2.041593447,2.26732834753991
438.4,100,0.9869887203,6.728535739,50.468169549051,95.66962874,-0.05749038,-1.835967015,2.47357380664119
441.6,100,0.9863051458,6.758800687,50.6951753325239,93.93114448,0.048969807,-1.627356363,2.6828124695732
444.8,100,0.9873296258,6.77271958,50.7995756179809,90.34720711,0.152003328,-1.49502355,2.81554366325237
448,100,0.989325059,6.782358927,50.871876667958,89.0897291,0.170036394,-1.547813537,2.76259475489041
451.2,100,0.9904691376,6.703952317,50.2837787160796,90.77638608,0.147007904,-1.743102813,2.56671757123058
454.4,100,0.9911527451,6.656229754,49.9258300487582,92.76362987,0.174612919,-1.869256936,2.44018366815895
457.6,100,0.9938191696,6.795936158,50.9737142776095,92.98158862,0.230002399,-1.749391934,2.56040951717658
460.8,100,0.9988499844,6.884345989,51.6368425589752,91.5578483,0.206188096,-1.405685907,2.90515025232921
464,100,1.002165527,6.54127415,49.0635920911505,89.97554089,0.107704253,-1.008411235,3.30362089795104
467.2,100,0.9990466322,5.970942363,44.785751793938,89.89685206,0.085101168,-0.715376937,3.5975373596413
470.4,100,0.9905685469,5.792603046,43.4480968810794,91.75401579,0.211448739,-0.60537638,3.70786906728802
473.6,100,0.9837409646,6.057944367,45.4383205041744,94.01570301,0.341208684,-0.720827869,3.59207001790933
476.8,100,0.9836415153,6.191330914,46.4388019061739,95.24076136,0.317185007,-1.018584947,3.29341655854878
480,100,0.9878727651,6.007131686,45.0571940452503,96.14380822,0.229663463,-1.259940862,3.05133405479758
483.2,100,0.9910167656,5.977356427,44.8338612314155,97.6000964,0.277162362,-1.200266336,3.1111882276868
486.4,100,0.9917231013,6.362972006,47.7262159987277,98.45694884,0.423386041,-0.937037331,3.37520966917638
489.6,100,0.9923216372,6.762999913,50.7266721184463,97.67524997,0.444718746,-0.76470599,3.54805980423142
492.8,100,0.9938914521,6.705754017,50.2972925777285,96.47924937,0.30225102,-0.722144214,3.59074971012487
496,100,0.9952960482,6.318085338,47.3895382936536,96.64880076,0.192013895,-0.66615418,3.6469082990529
499.2,100,0.995912164,6.173508379,46.3051218971698,98.36450805,0.217873818,-0.642262663,3.67087174015512
502.4,100,0.9963300027,6.511965617,48.8437600102857,100.33801,0.269911891,-0.748396365,3.5644185284634
505.6,100,0.9966250061,6.915603784,51.8712953075347,101.328173,0.246013437,-0.844072546,3.46845431956538
508.8,100,0.9960901133,6.944636026,52.089055035428,101.6216295,0.18850897,-0.783776865,3.52893151740768
512,100,0.9948705858,6.732576928,50.4984809599646,102.447312,0.176193729,-0.694719885,3.61825659856395
515.2,100,0.9943060263,6.681617229,50.1162517753303,103.80629,0.217975704,-0.732832344,3.58002940409542
518.4,100,0.9951594428,6.889470099,51.6752765455511,104.6814434,0.268869088,-0.828915698,3.4836567964254
521.6,100,0.9965652692,7.098158763,53.2405702864568,105.2235141,0.271591849,-0.899665182,3.41269432498224
524.8,100,0.9972706322,7.03862421,52.7940244061376,106.3903728,0.195273881,-1.036867652,3.27507881446762
528,100,0.9971333906,6.760949561,50.7112932133791,107.9005375,0.084878104,-1.277122205,3.03410098830634
531.2,100,0.9968631478,6.629667234,49.7265947596834,108.7038194,0.027215534,-1.438583111,2.87215401309997
534.4,100,0.9969000545,6.869074722,51.5222986341035,108.9271921,0.034521175,-1.378253764,2.93266497829191
537.6,100,0.9970955919,7.206994294,54.0569039204794,109.66308,0.040109828,-1.200537331,3.11091641687121
540.8,100,0.9971269951,7.247494264,54.3606786839609,111.1791656,0.018548394,-1.102000372,3.20975001598457
544,100,0.9967918728,7.057275113,52.9339176862447,112.6237705,0.005692205,-1.152621543,3.15897645272428
547.2,100,0.9960534398,6.964463179,52.2377709162814,113.4567802,0.01815481,-1.207960169,3.10347123282432
550.4,100,0.9950528788,6.938019462,52.0394267230081,114.2929427,0.051918832,-1.023031484,3.28895663549289
553.6,100,0.9941062476,6.739955758,50.5538267377027,116.1286643,0.107096917,-0.628493215,3.6846826403235
556.8,100,0.9936867665,6.543960881,49.0837442313636,118.8352371,0.152007737,-0.430181943,3.88359091753661
560,100,0.9942566035,6.734683925,50.5142847374817,120.7133777,0.157817473,-0.612569009,3.70065478527271
563.2,100,0.9957485068,7.211638708,54.0917398910828,120.5678753,0.188911063,-0.767413433,3.54534421062269
566.4,100,0.9972441311,7.500056495,56.2550512473574,119.8194126,0.326094609,-0.561701675,3.75167525259322
569.6,100,0.9977613458,7.418568463,55.6438407292417,120.4574277,0.496221747,-0.372380949,3.94156591826045
572.8,100,0.997495932,7.195183013,53.968312025419,121.6391317,0.528665003,-0.697564211,3.61540370987645
576,100,0.9975280333,7.107416314,53.3100076308657,121.2076481,0.398676335,-1.285688469,3.02550893603817
579.2,100,0.9980346194,7.291653236,54.6918982200466,119.6224955,0.271292257,-1.476527621,2.83409527323269
582.4,100,0.9978457992,7.675327567,57.5696924296088,119.2460742,0.263870715,-1.196817311,3.11464763578749
585.6,100,0.9964415786,7.891349018,59.1899865973441,120.531412,0.297504606,-1.001156653,3.31089731947246
588.8,100,0.9952544989,7.545984987,56.599543275237,121.8469824,0.257021,-1.202029415,3.10941984103412
592,100,0.9957927408,6.817035539,51.1319726534276,122.6652236,0.186559225,-1.501631138,2.80891618347092
595.2,100,0.9972647474,6.452562787,48.3982021337396,124.0628717,0.213881452,-1.507543669,2.80298585312046
598.4,78.47552421,0.9975314808,6.82707874,51.2073028575826,125.8285231,0.343609762,-1.205454486,3.10598445904563
601.6,107.0743988,0.996069899,7.366541205,55.2536041934235,126.0840878,0.446838211,-0.86235426,3.45011756946757
604.8,106.1782965,0.9944548176,7.358208895,55.1911067273882,124.8498158,0.440311514,-0.707515765,3.60542219726866
608,98.65616451,0.9938542002,6.93963501,52.0515443298012,124.9941724,0.377269533,-0.735791085,3.57706175596783
611.2,101.9052247,0.9936455537,6.735946812,50.523757169183,127.8905984,0.354262224,-0.728274754,3.58460071447027
614.4,108.8052878,0.9930230724,6.877257753,51.5836764155336,130.8979288,0.399740096,-0.527039389,3.78644188750506
617.6,108.2175622,0.9924850218,7.007675851,52.5618926185001,131.2486555,0.473139779,-0.282403421,4.03181431867601
620.8,103.2160564,0.9928105373,7.008125902,52.5652682786815,129.9385007,0.53064486,-0.252065713,4.06224335668286
624,101.9012658,0.9936663851,7.077505125,53.0856552581621,129.6165367,0.566544926,-0.381811575,3.93210690187786
627.2,103.9433313,0.9941898751,7.251584682,54.3913593427488,130.7481138,0.600754113,-0.35304382,3.96096126062726
630.4,104.2418308,0.9941864157,7.367610798,55.2616268008624,131.8763773,0.637588952,-0.094403959,4.2203797427504
633.6,102.6860959,0.9939755643,7.387408652,55.4101229211383,132.3343026,0.64332759,0.045114129,4.36031784230608
636.8,103.403576,0.9936617485,7.375593711,55.3215035738197,132.9996554,0.584522117,-0.198324741,4.11614611293304
640,106.9200807,0.9931527399,7.302744311,54.7750881257399,134.4366752,0.498748941,-0.577763971,3.73556460193163
643.2,108.5908284,0.9924216914,7.143702806,53.5821787096313,135.3343484,0.484989808,-0.688027562,3.62496906843547
646.4,105.7633182,0.9914067788,7.014016552,52.6094517882126,133.91819,0.578984807,-0.543339796,3.77009240902336
649.6,102.4569847,0.9901314471,7.015544307,52.6209108933374,130.6910838,0.682927819,-0.442769765,3.87096520058853
652.8,103.6803268,0.9890979161,7.085327173,53.1443254443657,128.1292954,0.688239779,-0.399640448,3.91422435603305
656,107.9742074,0.9890139063,7.117269373,53.3839116527031,127.4808267,0.620800912,-0.15555624,4.15904336616077
659.2,109.9919842,0.989915382,7.114897202,53.3661189065736,127.6173624,0.578765826,0.257741916,4.57358573360278
662.4,108.269573,0.9909666941,7.151637669,53.6416950779418,127.3656734,0.578175785,0.445296497,4.76170493738731
665.6,105.8510007,0.9913059751,7.278054529,54.5898995271444,127.2754775,0.561827603,0.252198624,4.56802575382609
668.8,105.039867,0.9908438117,7.510469386,56.3331543546112,128.2480454,0.522950372,0.045229605,4.36043366594024
672,105.428554,0.9901655962,7.810530369,58.5837968647377,129.3649131,0.513891511,0.207252073,4.52294389369824
675.2,105.6247099,0.9898602579,8.023097204,60.1781792809749,128.5444903,0.537701929,0.618078282,4.93500687247932
678.4,104.423588,0.9899997435,7.941799714,59.5683979454235,125.7553374,0.527388641,0.838834529,5.15642769405926
681.6,101.5125747,0.9901536439,7.544715525,56.5900215269789,123.8002243,0.466207743,0.696157278,5.01332092101656
684.8,97.91604134,0.989952722,7.095679644,53.2219753643403,124.2564658,0.446588823,0.492325295,4.80887531300562
688,94.74154925,0.9897242363,6.877193566,51.5831949734302,124.6167952,0.53684064,0.57210834,4.88889854048896
691.2,92.13526541,0.9903113894,6.868641408,51.5190485117487,122.1941087,0.652687849,0.831319236,5.14888977668166
694.4,90.5393455,0.991980353,6.837910266,51.2885459856341,118.91572,0.66206395,0.893760556,5.21151907285255
697.6,91.26541697,0.9938487858,6.698197615,50.2406149004285,118.625879,0.573469205,0.703215463,5.02040035429558
700.8,94.14590757,0.994886135,6.580270761,49.3560907345595,120.9174595,0.507957004,0.589591086,4.9064339173374
704,96.13525712,0.9951150258,6.572804502,49.3000891853777,121.4081639,0.515454786,0.731050449,5.04831913599504
707.2,94.34617561,0.995160593,6.596066874,49.4745713282613,117.8600652,0.534315266,0.918112852,5.23594468010469
710.4,89.99006184,0.9950423906,6.563099839,49.2272982251007,112.8729896,0.513155654,0.926842272,5.24470037954506
713.6,87.24468098,0.9944110922,6.505455762,48.7949320812052,109.8687893,0.467035408,0.813204602,5.13072060956903
716.8,87.8654422,0.9937221042,6.486808114,48.6550632156063,108.7954048,0.426540303,0.751682781,5.06901358049948
720,89.29025305,0.9939374847,6.499916355,48.753383110891,107.5049506,0.408718156,0.798632579,5.11610471829262
723.2,89.35950618,0.9949769775,6.501376708,48.7643366594288,105.9288387,0.413398503,0.861479468,5.17914080440674
726.4,89.86620717,0.9956271047,6.477668629,48.5865114390441,105.9675111,0.406017844,0.799484665,5.11695936945081
729.6,92.42039626,0.9952619674,6.430517116,48.2328459990606,107.0465414,0.353881229,0.591674476,4.90852357926879
732.8,93.70338408,0.9946641645,6.348918006,47.6208023274097,105.2866918,0.293309983,0.416955052,4.73327817202079
736,89.57191794,0.9947969977,6.243291869,46.8285411285832,99.12723291,0.288914045,0.450722524,4.76714729914415
739.2,82.1106738,0.995529108,6.166730932,46.254286862985,92.41700996,0.329582626,0.623962262,4.94090856587855
742.4,77.53770951,0.9959332067,6.145982346,46.0986596661075,88.80652854,0.345417157,0.739229694,5.05652300416374
745.6,78.24340928,0.995459873,6.117762599,45.8869941520236,86.52971845,0.315063218,0.74403162,5.06133938609872
748.8,81.34893626,0.9946366653,5.997819374,44.9873459595538,82.38749398,0.278481627,0.713723187,5.03093971122266
752,83.68555071,0.9946167817,5.803843875,43.5324100341709,76.98854051,0.259467565,0.658469094,4.97551927880466
755.2,84.18136533,0.9959007496,5.642325817,42.3209249425291,72.10884729,0.245468499,0.547591544,4.86430793801859
758.4,82.69520304,0.9977083176,5.561253413,41.7128318908558,67.08720191,0.229619036,0.454753302,4.77119021158035
761.6,79.76225404,0.9989526171,5.478096433,41.0891032329992,61.77421425,0.211775751,0.461771339,4.77822937599602
764.8,76.83917792,0.9994540436,5.297985988,39.7381637673546,58.90508821,0.173602224,0.473112202,4.78960438004238
768,74.99958337,0.9997098207,5.070653802,38.0330321083958,59.90852892,0.113923697,0.362806053,4.6789661604277
771.2,73.891953,0.9999509283,4.96153304,37.2145590658857,62.1268274,0.094176829,0.225791019,4.54153865017888
774.4,72.98576845,1.000058529,5.051990174,37.8930433829374,63.26120278,0.179885211,0.203939387,4.51962123503863
777.6,72.96502281,1.000044393,5.233208988,39.2522962999456,64.88656601,0.339111869,0.177158702,4.49275992825453
780.8,74.27492844,1.000023533,5.3461846,40.0996830958982,68.59642127,0.46225326,-0.042134935,4.27280611978182
784,75.14873282,0.9999622826,5.373758198,40.3065020938082,72.07936605,0.485201576,-0.323105167,3.99099004230091
787.2,73.55282275,0.9998918289,5.419802757,40.6518646958011,72.1426433,0.440200666,-0.379282542,3.93464354839306
790.4,70.62168807,1.000041252,5.525994009,41.4483646058036,69.36650942,0.390463194,-0.23686513,4.0774897002047
793.6,69.67292306,1.000265277,5.602872869,42.0250034900602,67.38354015,0.368659368,-0.19538535,4.11909435280851
796.8,71.99341869,0.9997325637,5.564149481,41.7345541877298,68.53817811,0.381756593,-0.339357585,3.97468869728746
800,75.19413301,0.9979440246,5.452694535,40.8985733250281,71.25649631,0.432789922,-0.410044919,3.90378856294347
803.2,75.78845925,0.9958730569,5.379754722,40.3514797236635,71.83323204,0.509711882,-0.241754511,4.07258559999123
806.4,73.43143217,0.9952085689,5.384714017,40.3886774960485,69.30614976,0.554887228,-0.061843843,4.25303787919471
809.6,72.25513723,0.996386932,5.413122145,40.6017559838635,67.30344286,0.496222308,-0.168253997,4.1463073832594
812.8,75.68527608,0.9981557547,5.409555264,40.5750021755979,68.932163,0.359492729,-0.461754242,3.85192357186124
