"t","P_a","SaO2sup","EtCO2","Pa_CO2","Vmca","CCO","DHbO2","DHbO2x"
0,73.1285895,0.9999996057,5.599844158,42.0022862888455,62.87094877,0.360549002,3.149695665,4.21724914947433
3.19999999999982,75.89543225,0.9999999667,5.821594832,43.6655531640113,63.44591028,0.322324263,2.385845248,4.06303796318858
6.40000000000009,75.77427985,1.00000074,5.435899622,40.7726011150668,62.05552251,0.28718359,1.819019336,3.94860339018629
9.59999999999991,74.0082625,1.000000197,4.25599548,31.9225920492112,59.76057308,0.250208696,1.518984802,3.88803042932236
12.7999999999997,74.9352492,0.9999986359,3.118767542,23.3926808445734,59.06937638,0.215253137,1.411176995,3.86626547451141
16,80.19334531,0.9999993789,3.230609562,24.2315650010998,60.29040062,0.196077629,1.33675033,3.85123972595449
19.1999999999998,85.49000221,1.000002468,4.510467591,33.8312898910036,61.40124316,0.188938179,1.167614521,3.8170934675133
22.4000000000001,85.46525181,1.000001623,5.576991165,41.8308747410488,61.28797679,0.17517699,0.961511678,3.77548405916772
25.5999999999999,80.66506598,0.9999956257,5.617645951,42.1358107200518,60.95656515,0.15796967,0.952618136,3.77368857194721
28.7999999999997,76.58992751,0.999996135,5.207379148,39.0585565629343,61.21779548,0.159716025,1.255418669,3.83481995102701
32,76.72563053,1.000007575,5.102375983,38.2709680384815,61.49425852,0.179494456,1.645581238,3.91358855711888
35.1999999999998,79.74353509,1.000008687,5.245905264,39.3475262035479,61.48604516,0.189931414,1.789720806,3.94268840870932
38.4000000000001,82.61878892,0.9999872319,5.247297839,39.3579713752667,61.68693096,0.177871782,1.63765881,3.91198912483089
41.5999999999999,83.47744913,0.9999812432,5.096178474,38.2244828971185,61.88221489,0.160739759,1.461662922,3.8764579081609
44.7999999999997,82.1388953,1.000020878,5.045830616,37.8468428974901,61.3017686,0.164938145,1.539729875,3.89221858219329
48,80.14981908,1.000039392,5.159765168,38.7014223351087,60.15625117,0.200642468,1.865951074,3.95807828059723
51.1999999999998,79.85897276,0.999966525,5.259767233,39.4514995238828,59.20629696,0.249856106,2.178225372,4.02112228616348
54.4000000000001,82.15156996,0.9999175708,5.213619941,39.1053663610036,58.48567857,0.279858343,2.268057949,4.03925828237159
57.5999999999999,85.2659387,1.000057717,5.102329174,38.2706169421004,57.92348697,0.278599748,2.200958247,4.0257117496807
60.7999999999997,86.40696781,1.00018796,5.080359674,38.1058321369189,58.10496608,0.266314686,2.171234148,4.01971085151262
64,84.53278209,0.9997972003,5.148065746,38.6136694515653,59.09761728,0.264591377,2.248988058,4.03540832634879
67.1999999999998,81.46449709,0.9987467642,5.151687515,38.6408349536968,59.78877496,0.272117212,2.383846886,4.06263452061947
70.4000000000001,80.30068989,0.9975616716,5.023978274,37.6829368495951,59.60017959,0.27703531,2.531160306,4.09237513049337
73.5999999999999,82.57334982,0.9968216695,4.920476589,36.9066103515554,59.55343139,0.274819115,2.635582295,4.11345653391952
76.7999999999997,86.59899212,0.9966809409,5.013039871,37.6008920781004,60.44755041,0.26915231,2.629795195,4.11228819580476
80,88.76772785,0.9971177645,5.221028048,39.1609317343056,61.30837266,0.266578407,2.596843461,4.10563568128461
83.1999999999998,87.01963856,0.9980027429,5.310888912,39.8349436584587,60.9157751,0.271517413,2.757753628,4.13812129258527
86.4000000000001,82.88037423,0.998755258,5.233149511,39.2518501857483,59.71258932,0.28283921,3.121691378,4.21159545835465
89.5999999999999,79.38565537,0.9987269176,5.162745528,38.7237768739908,59.01262004,0.295150612,3.351298052,4.25794997592594
92.7999999999997,77.55295582,0.9981129049,5.199235831,38.9974766610077,59.24287462,0.300429003,3.193711719,4.22613540226923
96,76.35268986,0.9976713821,5.249575664,39.3750564681847,59.85538896,0.293259666,2.8602559,4.1588151308163
99.1999999999998,75.72792288,0.9974630395,5.248159622,39.3644352794868,60.10179702,0.283428624,2.741572888,4.13485461752056
102.4,77.17917167,0.9967433984,5.265734012,39.4962540478854,59.30090242,0.290101529,2.887037674,4.16422201290664
105.6,80.66613719,0.995113769,5.332255048,39.9952028613646,57.36337046,0.311371933,3.018637462,4.19079025057566
108.8,83.31657987,0.9929520565,5.35454782,40.1624124060049,55.51921196,0.320127138,2.995237877,4.18606618722355
112,82.71231988,0.9908418745,5.282363284,39.6209838481462,55.29238685,0.301245098,2.98479104,4.18395711051056
115.2,79.76261355,0.9893583916,5.194014918,38.9583165922044,56.33932785,0.271229206,3.112668361,4.20977383186276
118.4,76.98369772,0.9891003932,5.163927008,38.7326387029639,56.82752806,0.256210307,3.206953936,4.22880882882917
121.6,75.62439438,0.9900633283,5.171246921,38.7875425668503,56.33305992,0.2676467,3.094138718,4.20603294468788
124.8,75.7277757,0.9912607042,5.171240616,38.7874952754601,56.35289005,0.294686821,2.943946763,4.17571119708435
128,76.99696937,0.9917877181,5.162757662,38.7238678864774,57.34634024,0.309757426,3.029734164,4.19303052634326
131.2,78.14026344,0.9919571582,5.161065431,38.7111751098709,57.67959092,0.297451588,3.269867424,4.24151022088438
134.4,77.42052434,0.9925484355,5.15489742,38.6649112217081,56.62579453,0.282409616,3.344862771,4.25665077873365
137.6,75.18830283,0.9933657869,5.112644981,38.3479918594533,56.02779719,0.300087798,3.22496586,4.23244519546
140.8,73.72015845,0.9937280855,5.037724415,37.786041388464,57.33560065,0.337271489,3.213123174,4.23005431549683
144,73.6046331,0.994116587,5.006311516,37.5504252642054,58.99574201,0.342687635,3.420391956,4.27189911133756
147.2,72.95514117,0.9957888523,5.089312968,38.1729873661013,58.75269668,0.304159544,3.566030371,4.30130156009727
150.4,71.1780028,0.998525772,5.227020899,39.2058818143947,57.01962657,0.267733111,3.420813877,4.27198429154625
153.6,70.33990701,1.000226486,5.271218966,39.537394587102,55.91124648,0.265038581,3.122904598,4.21184039125154
156.8,71.23025239,0.9993659331,5.176866582,38.8296934916811,56.05235715,0.268738837,2.896255556,4.16608298003663
160,71.36641252,0.9968269501,5.055453585,37.9190211023619,56.27774162,0.244196359,2.727748658,4.13206369031762
163.2,69.37791941,0.9946948411,5.008934738,37.5701010477333,55.67877838,0.206880198,2.487967326,4.08365504533432
166.4,68.33933206,0.9939843765,5.007606787,37.5601405958876,54.34585825,0.196421658,2.166471991,4.01874943568577
169.6,71.18504905,0.9941068057,4.976156854,37.3242466937789,52.76607826,0.213946348,1.844403997,3.95372821384174
172.8,75.15847205,0.9940630057,4.921139609,36.9115834106388,51.73035421,0.218318841,1.578117797,3.89996859038719
176,75.36671381,0.9935755472,4.910102495,36.8287982457394,52.17422499,0.185544358,1.409573136,3.86594167682338
179.2,72.39995591,0.9931205685,4.964568154,37.237324293551,54.02004352,0.144450437,1.371033356,3.85816101052966
182.4,71.22039594,0.9931827532,5.035560666,37.7698119359309,55.71198616,0.136387627,1.403637116,3.86474327375173
185.6,73.25203396,0.993679196,5.07768388,38.085762030954,55.94289516,0.159807996,1.385076861,3.86099620642334
188.8,75.3059533,0.9941220483,5.099108656,38.2464610700408,55.40949149,0.180242598,1.29317506,3.84244246155577
192,76.15993956,0.9941524488,5.128414783,38.4662751044211,55.64570971,0.179545799,1.203413367,3.82432077587952
195.2,78.11158508,0.9937680094,5.168434633,38.7664486716686,56.48719312,0.165715778,1.084659872,3.80034603300845
198.4,81.46816666,0.9931806335,5.202205425,39.0197504482472,56.34199576,0.145097758,0.809018637,3.74469775306699
201.6,83.20124054,0.9926264692,5.217394942,39.1336811976792,54.88831467,0.11628318,0.434543152,3.66909615949376
204.8,82.0587489,0.9922161856,5.20545374,39.0441148149576,53.6340832,0.089305044,0.210483433,3.62386149797253
208,80.38082802,0.9918606894,5.164463665,38.7366639615813,53.63951817,0.08344363,0.190213298,3.61976922873375
211.2,80.13673065,0.991437659,5.121562821,38.4148811617606,54.41216443,0.099327001,0.122414232,3.60608150380196
214.4,80.92676322,0.9910532358,5.120396675,38.4061343472485,55.15310916,0.111303239,-0.142000137,3.55269977799937
217.6,82.11004543,0.9909461694,5.16579788,38.746671397292,55.56279373,0.095068868,-0.423651146,3.49583820503977
220.8,83.49770847,0.991069538,5.210215266,39.0798291978191,55.52426437,0.051834214,-0.557907452,3.46873365190499
224,83.97997349,0.9910261378,5.213115246,39.1015808371068,55.39433872,0.004730966,-0.675318479,3.44502993537393
227.2,82.70849891,0.9906086023,5.190745922,38.9337971052339,56.2988207,-0.017002735,-0.886256547,3.40244435974924
230.4,81.44293408,0.9901679468,5.188588961,38.9176185668889,58.73288485,0.002107204,-0.938373199,3.39192270452553
233.6,82.5354512,0.9901345803,5.213362113,39.1034324919237,61.17695675,0.042476647,-0.575603667,3.46516102270013
236.8,84.86292838,0.9903044461,5.21759277,39.1351650297391,61.4965525,0.058925538,-0.08711001,3.5637813607434
240,84.88676227,0.9899381488,5.175905167,38.822482285988,59.64115014,0.03010199,-0.025142912,3.57629168931113
243.2,81.59451121,0.9886006147,5.151733244,38.6411779494115,57.75407966,-0.01618471,-0.420417502,3.49649103452859
246.4,77.61415128,0.9867747352,5.21971676,39.1510962652409,57.46260886,-0.043844218,-0.756894202,3.42856088759184
249.6,75.49071467,0.985571323,5.330414351,39.9813964981546,58.15185348,-0.0525348,-0.732939984,3.43339692393104
252.8,75.2392779,0.9855970905,5.354177478,40.1596346125039,58.40192438,-0.061838206,-0.588079554,3.46264230792114
256,75.66030344,0.9860324008,5.269996513,39.5282254353485,58.06309296,-0.076142548,-0.622559404,3.45568128721196
259.2,75.98501935,0.9854098631,5.192141858,38.9442674865264,57.89538023,-0.087285691,-0.793069989,3.42125747987753
262.4,75.81455785,0.9836446926,5.186235821,38.8999685650016,57.94824362,-0.093480641,-0.896807854,3.40031419194005
265.6,75.0946457,0.982488319,5.183458424,38.8791363738476,57.60303083,-0.095640206,-0.88403791,3.40289227289571
268.8,74.70464437,0.9833047999,5.115698445,38.3708947234406,56.87014603,-0.08633273,-0.853311611,3.40909550184408
272,75.86645395,0.9851497542,5.024295199,37.6853139826378,56.56248683,-0.060377354,-0.86286139,3.40716752914736
275.2,78.63813432,0.9859397026,4.983273029,37.3776223969589,57.28122875,-0.032312265,-0.853134559,3.40913124627564
278.4,81.84738222,0.9850703393,4.995101801,37.4663454853112,58.76938957,-0.024992626,-0.739807068,3.43201055148639
281.6,84.28950166,0.9839503854,5.009337209,37.5731198285579,60.05410236,-0.036374842,-0.524005956,3.47557791067434
284.8,85.33497076,0.9839762418,4.989506603,37.424378048074,60.10103161,-0.035452607,-0.264253531,3.5280184523149
288,85.20306457,0.9848184339,4.931922248,36.992459856027,58.76807957,-0.003307606,0.006677208,3.58271574609469
291.2,85.07004256,0.9852306777,4.869851683,36.5268923209884,57.12199423,0.035812421,0.206852958,3.62312855361056
294.4,85.71728994,0.9850326244,4.871237519,36.5372869460492,56.48996527,0.0409916,0.132784691,3.60817516081795
297.6,86.33799602,0.9852410616,4.957613704,37.1851616276554,57.43086811,0.007296752,-0.241621222,3.53258761290132
300.8,86.09891699,0.9861566807,5.019935055,37.6526102124289,59.62529802,-0.022882832,-0.457379296,3.48902894251014
304,85.54888623,0.986609988,4.934559365,37.0122398606282,61.93565941,-0.007741515,-0.02768269,3.57577894209051
307.2,84.78530859,0.9858615432,4.78053812,35.85698549202,62.65283874,0.043263248,0.786094388,3.7400696536979
310.4,82.5601597,0.9850989476,4.777056215,35.8308690561847,61.03718976,0.083415497,1.203868421,3.82441264519791
313.6,79.29762301,0.9858103835,4.966541282,37.252123970971,58.66484764,0.089262026,0.982573484,3.77973615619653
316.8,78.199579,0.9874738699,5.150782715,38.6340483954352,57.78354435,0.078278932,0.656949438,3.71399701499917
320,80.80250277,0.9882938534,5.189706853,38.9260034466283,58.34764507,0.064449836,0.651145023,3.71282518121742
323.2,83.85425627,0.9877659027,5.161829227,38.7169040511331,58.23390605,0.038178544,0.7512495,3.73303493669718
326.4,83.32155909,0.9870352512,5.174124439,38.8091257272789,56.46176596,0.006771606,0.620590919,3.70665671613725
329.6,79.94020687,0.9868860229,5.205323183,39.0431355569039,54.60994424,0.009112226,0.324610794,3.64690228624178
332.8,78.04289387,0.98683,5.206902511,39.0549814913493,54.4472475,0.056244801,0.114898254,3.60456412833462
336,79.35269707,0.9863620775,5.208673088,39.0682619112953,55.40842491,0.095882493,0.048431381,3.59114535535772
339.2,80.88639994,0.9858831139,5.246814622,39.3543469496218,55.66295087,0.079626486,0.04299306,3.59004743105978
342.4,80.0103347,0.9859048736,5.281008043,39.6108187044625,54.93250334,0.034341839,0.072642017,3.59603315906273
345.6,78.63781479,0.9861333631,5.252288831,39.3954068947087,54.45413004,0.01780864,0.115960029,3.60477848651087
348.8,79.89708815,0.9858793979,5.174685824,38.8133364611534,54.52966282,0.031317497,0.084946241,3.59851721737721
352,82.86846346,0.9850206698,5.116047853,38.3735154990253,54.25224128,0.033557849,-0.020435595,3.5772420336752
355.2,83.88712946,0.9841437081,5.114098907,38.3588972015256,53.53545237,0.020316392,-0.030273991,3.57525579306508
358.4,81.93543091,0.9838224713,5.156918502,38.6800705837157,53.393702,0.025631196,0.146464197,3.6109368701803
361.6,79.79015907,0.9840010979,5.227488225,39.2093870477348,54.34953164,0.051244807,0.304430689,3.64282819285626
364.8,80.08381401,0.9841585518,5.313716392,39.8561515030139,55.9946711,0.060146286,0.184482712,3.61861230003998
368,82.24996036,0.9840865308,5.379649945,40.3506938315161,57.52514032,0.048660653,-0.097441486,3.5616955738739
371.2,83.53628765,0.984367081,5.383657355,40.380751879088,57.86450373,0.063679902,-0.110338201,3.5590918995483
374.4,82.11207263,0.9856185785,5.334849058,40.0146595368688,56.45937075,0.121065882,0.294401399,3.64080341329985
377.6,78.94947622,0.987181434,5.289508496,39.674577346742,54.46797149,0.159407867,0.681032546,3.71885907250608
380.8,76.55519006,0.9874949086,5.285263956,39.6427406778608,53.70506468,0.119953606,0.563240272,3.6950783873031
