"t","P_a","SaO2sup","EtCO2","Pa_CO2","Vmca","CCO","DHbO2","DHbO2x"
0,87.4329573,0.9118740748,4.129232001,30.9717877436446,46.83312517,0.276129175,2.945247104,0.597589165324568
3.20000000000005,92.17498985,0.933367501,4.289007843,32.1702051403391,51.27981892,0.328886245,3.86275654,2.75535858078
6.40000000000009,91.69404018,0.9458899234,4.502975722,33.7750962510205,51.08822966,0.339156351,4.08472068,3.27736676274258
9.59999999999991,87.60235433,0.9525185437,4.669336425,35.0229041680742,47.20238996,0.318974412,3.762142947,2.51873874316725
12.8,85.84953458,0.9622117491,4.650328178,34.8803305874858,44.91699448,0.316967275,3.524128793,1.9589846504075
16,88.97487442,0.9758646552,4.486512941,33.6516152359846,46.99091825,0.3471746,3.57967924,2.08962641914401
19.2,94.03638397,0.9858518355,4.363745991,32.7307873637765,50.13505243,0.368974648,3.646794526,2.24746600722683
22.4000000000001,97.63568448,0.9877717327,4.377698002,32.8354360546672,49.85867659,0.35386588,3.567659805,2.06135949543026
25.5999999999999,99.29209563,0.9855891904,4.433097915,33.2509695839136,46.54819359,0.330184346,3.483364865,1.8631173452431
28.8,99.57658111,0.9846108411,4.392961726,32.9499234023849,44.20038136,0.337108629,3.472147493,1.83673668770032
32,98.73790549,0.985046579,4.255818718,31.921266225149,44.66908829,0.372775077,3.442641699,1.76734590284965
35.2,97.81198279,0.9845066864,4.143601925,31.0795710398877,45.98778404,0.405118601,3.350353658,1.55030583277663
38.4000000000001,97.68697964,0.983078544,4.140763377,31.0582801785036,45.96782525,0.404894339,3.218614292,1.24048539539174
41.5999999999999,97.08160541,0.9831579716,4.197138508,31.4811284444594,45.05632399,0.369670415,3.031987538,0.801582550269473
44.8,94.53642766,0.9858082938,4.213383021,31.602972314824,45.02639395,0.33759739,2.831018191,0.328949252576991
48,91.4072569,0.9895675943,4.18403043,31.3828097717753,46.37527441,0.356131699,2.768240076,0.181309684860389
51.2,89.85697804,0.9925735933,4.190338975,31.4301277516476,48.07152213,0.413477441,2.861682393,0.40106434439927
54.4000000000001,89.38210883,0.9943737696,4.252167625,31.8938807749246,49.11407553,0.433371962,2.841382791,0.353324388140642
57.5999999999999,88.23620278,0.9955503531,4.277027979,32.080348768763,49.43215302,0.37211642,2.472466033,-0.514282271832033
60.8,86.88555163,0.9965870345,4.209814812,31.576208545739,49.56750708,0.291483654,1.939761242,-1.76708040162301
64,87.20919104,0.9974068993,4.148795073,31.11852285406,49.91855925,0.286346668,1.669109515,-2.40359049715602
67.2,88.88332346,0.9975985516,4.218800299,31.6436052422845,50.30872561,0.354477987,1.795174655,-2.10711452342325
70.4000000000001,89.28833719,0.9970114285,4.388585594,32.9170997123115,50.54360656,0.400295925,2.063700159,-1.47560481129756
73.5999999999999,87.58860076,0.9961869352,4.514001754,33.8577982940822,51.06863257,0.373161187,2.280120138,-0.966635210270262
76.8,86.44369613,0.9958879554,4.523735694,33.9308088499232,52.12131848,0.330530187,2.532980132,-0.37196714470342
80,88.01247678,0.9960890419,4.479487052,33.5989167335111,52.83881086,0.336938802,2.844045145,0.359585627326759
83.2,90.31137134,0.9958772885,4.477952754,33.5874085518492,52.5916052,0.370889415,2.947351142,0.602537374756777
86.4000000000001,89.9861468,0.9946172032,4.552239227,34.1446029341031,52.41369119,0.375557954,2.698306505,0.0168421440411342
89.5999999999999,87.62488126,0.9928344774,4.656881955,34.9294879586662,53.70177578,0.346559435,2.449732728,-0.567745733150834
92.8,87.70226182,0.991537422,4.716312754,35.3752556199692,56.14206335,0.322894611,2.668996598,-0.052087960013341
96,92.58467246,0.9908673268,4.69189385,35.1920987735054,57.84454296,0.323928125,3.281326254,1.38796938659377
99.2,98.35107294,0.9899195238,4.619868214,34.651862063688,57.343004,0.332873672,3.71246052,2.40189719662844
102.4,99.00124435,0.9879257284,4.589384957,34.4232188280185,55.38010534,0.329529167,3.604839161,2.14879671854251
