"t","P_a","SaO2sup","EtCO2","Pa_CO2","Vmca","CCO","DHbO2","DHbO2x"
86.3999999999999,87.19088559,1.000018758,5.0161116,37.6239319408572,57.01409262,0.69961801,2.126102191,0.459784471629876
89.5999999999999,83.89644521,1.00000374,4.967487357,37.2592201171993,57.94240865,0.319778672,1.027999886,2.62756973141784
92.8,82.04942561,0.9999904441,4.934798703,37.0140350432998,57.70417389,-0.278894756,-0.068368407,4.79193184416679
96,83.28112646,0.9999971069,4.912204825,36.844567017877,55.98875966,-0.592811749,0.078286973,4.5024165871775
99.2,84.73638968,1.000004773,4.836639471,36.2777802390536,54.69350649,-0.454979118,1.311930617,2.06705651633756
102.4,83.66750633,1.000001987,4.736336663,35.5254472922211,55.6106128,-0.200243329,2.30120304,0.114114457360525
105.6,81.66705818,0.9999976677,4.727298912,35.4576585834287,57.78541098,-0.155555889,2.315605443,0.0856823916169551
108.8,81.9425882,0.9999987257,4.843689437,36.3306593338826,58.80987844,-0.280870391,1.86445656,0.976304234485416
112,84.33333472,1.00000111,4.977526657,37.3345210614474,58.26606504,-0.380664425,1.591757753,1.5146442884901
115.2,86.03759921,1.00000078,5.025432471,37.6938442243346,58.16042647,-0.391148465,1.471476699,1.75209347214604
118.4,85.79898481,0.999999488,5.006006375,37.5481365184334,59.76966092,-0.356830952,1.249556753,2.19018998246321
121.6,84.7829217,0.9999995385,4.990156642,37.4292537416481,61.63461284,-0.319899084,0.941540041,2.79825180420937
124.8,84.45907145,1.000000226,4.995464926,37.4690691468593,61.59534945,-0.322613099,0.666618824,3.34097916130709
128,85.5078868,1.000000266,5.000367629,37.5058424443271,59.9002696,-0.392421374,0.451644239,3.76536469849257
131.2,87.85387327,0.9999999064,5.003327058,37.5280399877948,59.0683771,-0.476290467,0.329865404,4.00577068094531
134.4,90.30615196,0.9999998508,5.017095771,37.6313138305907,60.7676597,-0.484629947,0.333665306,3.99826922000972
137.6,90.80048756,1.000000034,5.042607271,37.8226658211862,63.83155687,-0.413864651,0.37800109,3.91074508077541
140.8,88.41845864,1.000000082,5.085025925,38.1408318984957,65.83198586,-0.343965607,0.379845553,3.9071038902548
144,85.17619004,0.999999991,5.159248439,38.6975465487869,66.03008298,-0.323735927,0.406909971,3.85367549279311
147.2,84.33104949,0.9999999569,5.250211325,39.3798243178875,65.83540228,-0.334584528,0.501411437,3.66711829854047
150.4,86.30099607,0.9999999983,5.307734386,39.8112827671162,66.35403022,-0.351776927,0.511477275,3.64724713066799
153.6,87.92451948,1.00000002,5.309958022,39.8279614090996,66.82656564,-0.373214205,0.31573022,4.03367522442916
156.8,86.71100623,1.000000007,5.295495593,39.7194842682809,66.31625818,-0.395666136,0.058933902,4.54062186354784
160,83.88245657,0.999999995,5.309224268,39.8224578013734,65.66081765,-0.409793929,-0.037228937,4.73045880676741
163.2,82.13248334,0.9999999892,5.350852479,40.1346950684795,66.2986218,-0.414409513,0.033842516,4.5901552599088
166.4,82.3607159,0.9999999908,5.395807394,40.4718846681621,67.97510017,-0.408956016,0.120422819,4.41923538862106
169.6,83.55985176,1.000000016,5.433627062,40.7555555128973,69.17525075,-0.383424699,0.136588783,4.38732184257904
172.8,84.1668206,1.000000029,5.467091844,41.0065620256677,69.39981845,-0.342803949,0.083676517,4.49177698284649
176,82.96133136,0.9999999784,5.498662127,41.2433586270324,69.58202066,-0.329760766,-0.045185106,4.74616523576228
179.2,80.27975865,0.9999999374,5.53198639,41.4933111606026,70.5109987,-0.386291039,-0.231081834,5.11314760613551
182.4,78.64339036,1.000000028,5.570031052,41.7786695991591,72.05505678,-0.493883875,-0.372662058,5.39264389829991
185.6,80.37723389,1.000000126,5.603755977,42.0316273449378,73.64629722,-0.583698037,-0.404784753,5.45605793942212
188.8,84.23161319,0.9999999713,5.614413066,42.1115620878617,74.60998658,-0.604701651,-0.412491339,5.47127166173016
192,86.37941615,0.9999997562,5.597385531,41.9838450693726,74.44255718,-0.56356503,-0.496007788,5.63614311885002
195.2,85.29066898,1.000000009,5.581413334,41.8640437370271,73.36123915,-0.513206568,-0.609326149,5.85984711393374
198.4,83.39682662,1.000000463,5.603489321,42.0296272604111,72.26327619,-0.508749831,-0.676144941,5.99175539945039
201.6,83.2780119,1.000000067,5.651615751,42.3906051794184,72.18439634,-0.547813491,-0.740480496,6.11876147818663
204.8,84.5517389,0.9999991353,5.671720267,42.5414014539047,73.91475346,-0.566822057,-0.831927482,6.29928876366832
208,85.34818067,0.9999997164,5.669138271,42.5220348908132,77.15086165,-0.534255489,-0.848019393,6.33105612023317
211.2,84.75933155,1.000001585,5.738062823,43.0390115572618,79.66561785,-0.513270527,-0.781451295,6.1996427346502
214.4,83.05879537,1.000000824,5.904398719,44.2866334065096,78.82612913,-0.576871477,-0.87361994,6.38159466129298
217.6,81.16500759,0.9999971518,6.009844116,45.0775389438196,74.72480985,-0.696613797,-1.284312644,7.1923511691155
220.8,80.35990835,0.9999979237,5.890394824,44.1815955536064,70.55711419,-0.775865604,-1.773547621,8.15815951582806
224,81.13259056,1.000005013,5.62699071,42.2059021782681,69.15156545,-0.771020514,-1.972863658,8.5516332068317
227.2,82.1325456,1.000004835,5.462297469,40.9706012550384,70.20098097,-0.7276838,-1.848019331,8.3051755766032
230.4,81.74098561,0.9999913723,5.489400195,41.1738884224203,71.63918763,-0.703940445,-1.659521372,7.93305806518398
233.6,80.74090541,0.9999893105,5.582176469,41.8697677203814,72.54472336,-0.7009032,-1.560322228,7.7372270928168
236.8,81.54999376,1.000014593,5.627473177,42.2095209784502,73.40157052,-0.684770423,-1.461407011,7.54195662629927
240,84.31943153,1.00002279,5.65543755,42.4192710299683,74.29741706,-0.65272898,-1.274764128,7.17350125673174
243.2,85.91818026,0.9999744918,5.703778832,42.7818604715393,74.47315044,-0.641883057,-1.101542567,6.83154118169733
246.4,84.16192218,0.9999516908,5.713798295,42.857012626048,73.72201447,-0.667127919,-1.118285367,6.86459347098068
249.6,81.34196354,1.000057746,5.652689046,42.3986555541414,73.21220699,-0.684949628,-1.353992192,7.32990692906183
252.8,81.38766375,1.000102978,5.611739806,42.0915109884603,74.29662655,-0.650468591,-1.633422566,7.88153590127698
256,84.36147869,0.999508888,5.651104136,42.3867677512519,76.55563924,-0.590190579,-1.743437781,8.09871909117057
259.2,86.36107483,0.997712449,5.659494342,42.449699473009,77.67503311,-0.576464925,-1.652197045,7.918598967852
262.4,84.95789348,0.9948167952,5.549810351,41.6270018654866,75.82614952,-0.637400706,-1.536439534,7.69007979899774
265.6,82.0860213,0.9919751381,5.464787014,40.9892743785876,71.66022648,-0.73128663,-1.5639767,7.74444145754205
268.8,80.74231258,0.9909121888,5.509904846,41.32768595629,67.34602526,-0.802753719,-1.699756229,8.0124864841365
272,81.14580738,0.9923706458,5.429163178,40.7220736286808,64.27598524,-0.826579704,-1.795745791,8.20198135783783
275.2,81.379244,0.9948265975,4.974758067,37.3137549282273,62.43199817,-0.805004732,-1.814026558,8.23806977788737
278.4,80.32141201,0.9956032231,4.492208021,33.694331849849,61.47758783,-0.758260292,-1.838520054,8.28642286789339
281.6,78.97755,0.9937969224,4.58228936,34.3699974725351,61.63640881,-0.716365062,-1.892912228,8.3937995235184
284.8,79.49229336,0.9912604233,5.199334895,38.9982197021302,63.26203671,-0.698243833,-1.897281436,8.4024248625749
288,82.76652615,0.9900289241,5.669559112,42.5251914579721,65.66329188,-0.700539258,-1.824810695,8.25935895387916
291.2,86.66507103,0.9897858929,5.640892374,42.3101732355948,66.95539138,-0.718102858,-1.76751663,8.1462536184156
294.4,87.67383716,0.9890172135,5.450624625,40.8830477228936,65.95476735,-0.762471357,-1.801226832,8.21280158818794
297.6,85.19180572,0.9878888436,5.470329728,41.0308481534422,64.00796745,-0.832953077,-1.878644652,8.36563362239528
300.8,82.67365047,0.9883144491,5.60102787,42.0111648591958,63.64283586,-0.879427912,-1.906060039,8.41975487463141
304,83.14125225,0.9911077434,5.586469988,41.9019717619826,65.23439769,-0.845784428,-1.871916534,8.35235151292324
307.2,85.30116481,0.9945271735,5.448834217,40.8696185582119,66.46352034,-0.759383557,-1.840122381,8.28958605299567
310.4,86.12794132,0.996292701,5.389162968,40.4220473735513,65.5618259,-0.716489022,-1.833056599,8.27563735441018
313.6,85.46850933,0.9961625832,5.458217949,40.9400023379745,63.56044865,-0.758828783,-1.800323072,8.21101745787744
316.8,85.33214682,0.9958302165,5.528198976,41.4649032187682,62.50484364,-0.824000425,-1.730878207,8.07392499023621
320,86.10058603,0.9967386561,5.514490942,41.3620845059112,62.89692759,-0.836609423,-1.711808973,8.03628004204475
323.2,86.3485621,0.9985545317,5.476135894,41.0743979808466,64.03092107,-0.795569236,-1.815232977,8.24045139325547
326.4,85.36151172,0.9997496362,5.493129519,41.2018606534132,65.65351273,-0.758004948,-1.998182564,8.60161575487922
329.6,83.5850744,0.9994663268,5.532951695,41.5005515436958,67.90771072,-0.771288031,-2.169099296,8.93902582185903
332.8,81.63648244,0.9985308203,5.503709621,41.2812179463362,70.31488516,-0.823666243,-2.277135356,9.1523019231177
336,80.32073546,0.9983536101,5.435679867,40.7709528169779,72.1148496,-0.852527161,-2.302548439,9.2024703878248
339.2,80.48839268,0.9991696801,5.51738903,41.3838219540315,73.39085908,-0.814283673,-2.248467176,9.09570750769213
342.4,81.97234881,1.000009326,5.861109723,43.9619392271991,74.86829972,-0.739527755,-2.162404631,8.92580975260925
345.6,83.49840968,1.000181329,6.297725977,47.2368305244278,76.69509766,-0.697279885,-2.101790743,8.80615068956335
348.8,83.98984419,0.9999755993,6.53897696,49.0463617487843,78.28397625,-0.716850256,-2.088616951,8.78014404884957
352,83.48979958,0.9999088338,6.519561432,48.9007333094035,79.40775499,-0.765023642,-2.111678958,8.8256712083939
355.2,82.9170965,1.000010579,6.456107478,48.4247895033139,80.67565447,-0.788300013,-2.113473114,8.82921308688086
358.4,83.15064815,1.000050114,6.569311754,49.2738914203522,82.63637738,-0.770284201,-2.011201404,8.62731650181603
361.6,84.07130115,0.9999918939,6.843834501,51.3329814033871,84.97453063,-0.760652675,-1.867004157,8.34265389330926
364.8,84.610439,0.9999685247,7.088364006,53.1671035655917,87.03954853,-0.826059656,-1.978652946,8.56306195361961
368,84.12721026,1.00001383,7.17534663,53.8195269138707,88.64778012,-0.93306437,-2.526645967,9.64486570540253
371.2,83.19916203,1.000028292,7.166806179,53.7554682619124,89.63417885,-0.922372233,-3.094742245,10.7663556904261
374.4,82.51864972,0.9999730381,7.209076833,54.072524247906,89.32910059,-0.683471153,-2.928502561,10.4381786754739
377.6,82.02784247,0.9999584901,7.347719427,55.1124292453865,87.92716596,-0.319121345,-1.89412326,8.39619024550012
380.8,81.89823593,1.000052992,7.466782738,56.0054775399493,87.59476999,-0.032851383,-0.809685046,6.25537953528128
384,82.89228635,1.000085919,7.415048182,55.6174364497283,89.86633445,0.102493105,-0.498798282,5.64165188768985
387.2,84.73053601,0.9998461134,7.189019983,53.9220854978295,92.60325156,0.143583803,-0.856629233,6.34805297394721
390.4,85.67947954,0.9994755231,6.932001037,51.9942848221398,92.62609596,0.112921874,-1.221495103,7.0683418315375
393.6,84.6820817,0.9993819375,6.733377132,50.5044829836904,90.69613614,0.001793384,-1.336074902,7.29453605607441
396.8,82.5234879,0.9996798904,6.564353492,49.2367013961046,90.15574153,-0.109518304,-1.479630308,7.57793159369663
400,80.69242973,1.000021764,6.464816436,48.490112061741,91.2658642,-0.110894582,-1.842349378,8.29398241137522
403.2,80.44220634,1.000097176,6.576772969,49.3298551364219,91.09947123,-0.027957532,-2.226938071,9.05320647999834
406.4,82.48710786,0.9999968527,6.877327789,51.5842017287458,88.94750886,0.017725478,-2.377160154,9.34976283521156
409.6,86.1895885,0.9999533537,7.108852178,53.3207774967938,87.8299659,-0.002426424,-2.306676326,9.21061933037043
412.8,89.46807153,0.9999975504,7.11205832,53.3448255399834,89.74565095,-0.007931374,-2.215774799,9.03116884618005
416,90.49063911,1.000023909,7.025190785,52.6932654302143,92.23145434,0.02837996,-2.206429233,9.01271958136481
419.2,89.50595359,1.000003515,7.038153648,52.7904949008008,91.4583364,0.027094938,-2.157249829,8.91563355705639
422.4,88.75667459,0.9999877493,7.135354945,53.5195646015011,87.65218501,-0.06648444,-1.892830867,8.39363890717535
425.6,89.95602151,0.9999969776,7.196128205,53.9754015486025,85.042129,-0.189619632,-1.463763693,7.5466089983764
428.8,91.68451493,1.000006181,7.203333584,54.0294463368213,85.90787992,-0.250352579,-1.169797421,6.96628442532451
432,90.91420086,1.000002189,7.225436082,54.1952287090626,87.45646283,-0.258887989,-1.238787511,7.1024791127343
435.2,87.78928743,0.9999969434,7.274513964,54.5633431051158,86.53051298,-0.311318691,-1.565954109,7.74834509936418
438.4,86.43158486,0.9999985496,7.30656011,54.8037089725879,84.57099961,-0.458499699,-1.847921038,8.30498153446745
441.6,89.55185737,1.000001476,7.33262664,54.9992240306369,84.79876573,-0.639454972,-1.893278468,8.39452252507293
444.8,94.68982697,1.000000908,7.411023775,55.5872509141692,86.80368959,-0.739748161,-1.739864624,8.09166525197886
448,97.74897124,0.9999993068,7.522366002,56.4223863148232,87.67069522,-0.696096257,-1.556484091,7.72965015141912
451.2,98.26321748,0.9999994533,7.574609588,56.8142454441158,87.01908701,-0.569054081,-1.487499273,7.59346587156775
454.4,98.71458491,1.000000314,7.569487087,56.7758235260327,87.23832424,-0.50845582,-1.53521102,7.68765456545755
457.6,99.92409554,1.000000319,7.616756745,57.1303751264117,89.32911472,-0.591014362,-1.583075213,7.78214420598066
460.8,100.2225556,0.9999998647,7.698679513,57.7448464327595,91.60967572,-0.713421435,-1.569177925,7.75470929764812
464,99.15108113,0.9999998184,7.605372672,57.0449875549386,92.48472836,-0.727552889,-1.570850818,7.7580117884726
467.2,98.68418941,1.000000054,7.269882291,54.5286026998735,92.14370323,-0.642436402,-1.657440781,7.92895072975547
470.4,99.54289861,1.000000101,6.978134404,52.3403135389273,91.33506192,-0.583750251,-1.762937351,8.13721357408507
473.6,99.40688879,0.9999999811,7.013279065,52.6039201806831,90.29930776,-0.59671096,-1.793997507,8.19853003616418
476.8,97.11109413,0.9999999447,7.252028048,54.3946848613056,89.3978597,-0.620682666,-1.765320013,8.14191723378885
480,95.77410161,1.000000005,7.358666416,55.1945384171787,89.4230784,-0.631229585,-1.745475453,8.10274169936087
483.2,98.32907915,1.00000003,7.238950858,54.2965978676794,90.56950442,-0.666677068,-1.762308544,8.13597223387511
486.4,102.1783361,1,7.067989208,53.0142800093413,91.95888814,-0.714183525,-1.816490784,8.24293445468048
489.6,102.4273936,0.9999999843,6.998074133,52.4898738092401,92.71478495,-0.704696267,-1.893076432,8.39412368184971
492.8,99.03633587,0.9999999983,7.065502361,52.9956271224567,92.85580349,-0.64785191,-1.939352384,8.48547794471892
496,96.59950642,1.000000008,7.255093058,54.4176743274168,92.90569853,-0.649094949,-1.925762523,8.45864993404612
499.2,97.61829644,1.000000002,7.415902009,55.6238406790396,93.27048189,-0.744107962,-1.903500443,8.41470192605408
502.4,99.68237334,0.9999999959,7.272147897,54.5455961427525,94.04888388,-0.820467932,-1.902021609,8.41178253090094
505.6,99.68759694,0.9999999987,6.813650322,51.1065814372487,94.97325021,-0.764560632,-1.845348642,8.29990331715951
508.8,98.19039837,1.000000002,6.49412283,48.7099280987861,95.73741795,-0.611182739,-1.695090067,8.00327492237461
512,98.19156895,1.000000001,6.696983596,50.2315090088787,96.57525103,-0.494357528,-1.576172114,7.7685166630906
515.2,100.514388,0.999999999,7.195224373,53.9686222509381,97.79089873,-0.49645336,-1.617352186,7.84981104948078
518.4,102.0854629,0.9999999994,7.483938629,56.1341573076341,98.57893181,-0.581615283,-1.766474584,8.14419649500503
521.6,99.74114668,1,7.439742772,55.8026611112903,97.6327215,-0.656930085,-1.892007932,8.3920143350798
524.8,94.87204298,1,7.328887689,54.9711795912041,95.41330623,-0.674172494,-1.956063662,8.51846800580492
528,92.3219543,0.9999999998,7.350495329,55.133250223118,94.22437897,-0.653967252,-1.972870939,8.55164758039635
531.2,94.16481028,0.9999999998,7.448128523,55.8655594177987,95.12323122,-0.616738966,-1.923662003,8.45450325638854
534.4,96.65046755,1,7.462628918,55.9743213270424,96.35353016,-0.548903315,-1.834218763,8.27793160511632
537.6,95.22716193,1,7.309681229,54.8271192908183,96.07970034,-0.464687274,-1.817252267,8.24443771317967
540.8,91.08853254,1,7.069234199,53.0236182100008,95.11536534,-0.427057098,-1.912640491,8.43274547376174
544,89.6957103,0.9999999999,6.927486101,51.9604200164243,95.27031948,-0.455824493,-1.990246175,8.58594837396962
547.2,93.07434172,1,6.944850486,52.0906636177499,96.24833642,-0.48615957,-1.936373587,8.47959744324006
550.4,96.95544792,1,6.929251178,51.9736591829768,96.25250258,-0.474175828,-1.83970502,8.28876213247416
553.6,96.60497383,1,6.675973886,50.0739232208877,95.06070207,-0.470257269,-1.840576857,8.29048324296535
556.8,92.66878174,1,6.291889102,47.1930503605759,94.37913552,-0.520270921,-1.856023031,8.32097583747577
560,89.62697028,1,6.140827966,46.059998635855,95.094857,-0.565259539,-1.675221855,7.96405269607035
563.2,90.45035414,1,6.467453162,48.509889133601,96.01851664,-0.536069662,-1.409497862,7.43948175894132
566.4,94.02514184,1,7.117227487,53.3835974818595,95.81417434,-0.500543991,-1.575272777,7.766741264311
569.6,96.58303631,1,7.575160734,56.8183793791729,94.818167,-0.589240736,-2.391781133,9.37862639611618
572.8,95.45667176,1,7.354519817,55.1634363662271,94.2963425,-0.783002311,-3.19764278,10.969493651235
576,91.97028927,1,6.553158607,49.1527328513605,94.55779838,-0.914519944,-3.108563637,10.7936407709791
579.2,89.50844108,1,5.900918783,44.2605317393891,94.49268896,-0.897932403,-2.179465846,8.95949063117828
582.4,89.11293381,1,5.927535779,44.4601756320756,93.33124658,-0.814710966,-1.321265137,7.26529980903099
585.6,89.54571444,1,6.294335033,47.2113963522154,92.36765686,-0.751684057,-1.109276803,6.84680948841172
588.8,90.45846096,1,6.407684247,48.0615853936804,93.38462383,-0.702548398,-1.286425791,7.19652277398101
592,91.72834741,1,6.377575207,47.8357490164027,95.32916372,-0.657061851,-1.431857333,7.48362202841326
595.2,91.3235165,1,6.725365968,50.4443943108023,95.12329391,-0.646960784,-1.50417335,7.62638249343129
598.4,88.16618144,1,7.426025307,55.6997716601144,92.53609723,-0.665313292,-1.590484868,7.79677175098806
601.6,85.33685356,1,7.955840495,59.6737124660854,91.08893418,-0.648327305,-1.573433203,7.76310972526101
604.8,86.03552981,1,8.085858434,60.6489272296538,92.63395133,-0.565859032,-1.282828956,7.18942219158592
608,88.16223461,1,7.967836825,59.763692342821,94.36229322,-0.452212918,-0.777546453,6.19193410960601
611.2,87.39802536,1,7.622989945,57.1771279722961,93.36702823,-0.344408301,-0.304747247,5.25857194021665
614.4,84.06552814,1,6.965558788,52.2459886597722,90.97666624,-0.2614903,-0.044629615,4.74506863010335
617.6,82.20406738,1,6.204400289,46.5368302824783,89.60957948,-0.229739311,0.025758796,4.60611348983006
620.8,82.87633717,1,5.703622947,42.7806912378583,87.96239597,-0.251034995,0.059777795,4.53895591785416
624,83.2235633,1,5.513705363,41.356192178709,82.96109756,-0.267490929,0.183985328,4.2937553951287
627.2,81.95735267,1,5.39336543,40.4535684314703,75.0072249,-0.235673693,0.393259858,3.88062244811877
630.4,81.23301882,1,5.20792731,39.0626681161503,67.76723943,-0.202712979,0.573914602,3.52398838099151
633.6,82.29528897,1,5.042112755,37.8189566460698,63.32374903,-0.221680664,0.641880688,3.38981519992685
636.8,83.01348577,1,4.990322855,37.4305004417015,60.51877327,-0.234223357,0.676979931,3.32052509712071
640,81.32833918,1,5.032774905,37.7489170096164,57.98021057,-0.143932061,0.886885972,2.90614547188146
643.2,78.56839728,1,5.09553422,38.2196505946137,56.14478178,0.02605156,1.378911209,1.93482881827306
646.4,77.44646943,1,5.123590454,38.4300896603101,55.80444097,0.163074259,2.006223048,0.6964402349118
649.6,78.31682867,1,5.105005042,38.2906876031109,56.56791272,0.235446092,2.537568383,-0.352498993997385
652.8,79.31249321,1,5.072307635,38.0454368763108,57.47094588,0.319341054,2.932827062,-1.13278689088825
656,79.47916723,1,5.072460479,38.0465833006155,58.08565805,0.452685961,3.310134543,-1.87763697634502
659.2,80.04550468,1,5.125856807,38.4470887061499,58.62074176,0.564114693,3.662409702,-2.57307026483963
662.4,82.26408906,1,5.217414821,39.1338303024446,59.30235374,0.574341306,3.778078298,-2.80141390485154
665.6,84.97289133,1,5.296359069,39.7259608710456,59.72728956,0.501557937,3.524132155,-2.30009385200327
668.8,85.62649752,1,5.281071672,39.6112959612216,59.15017141,0.433048845,3.099923093,-1.46265443721935
672,83.98545493,1,5.140061611,38.553633500514,57.74832527,0.419191728,2.837450646,-0.944502440710173
675.2,82.70468809,1,4.984048258,37.3834370927752,56.67831904,0.421628037,2.760602735,-0.792795475017848
678.4,82.92646018,1,4.971143021,37.286639852744,56.35325782,0.374487723,2.574763617,-0.425926833673547
681.6,82.17422051,1,5.098074471,38.2387040444486,56.20000742,0.282939315,2.15592357,0.400913503480192
684.8,79.1012211,1,5.209123055,39.0716369414249,56.56559563,0.220453373,1.763686903,1.17523558731459
688,77.17292908,1,5.228503988,39.2170058969606,58.56494835,0.219978495,1.625387846,1.44825446346309
691.2,80.16241725,1,5.243318731,39.328125610157,61.46195829,0.228339108,1.585182604,1.52762441886429
694.4,86.09986159,1,5.329777892,39.9766226629594,62.71425428,0.201284956,1.373507669,1.9454960523817
697.6,89.00784095,1,5.427912036,40.7126892917262,61.26156459,0.174603546,1.027311968,2.62892776381023
700.8,86.19662544,1,5.435048676,40.7662184950331,58.82146321,0.188619873,0.79953907,3.07857870126417
704,81.71637284,1,5.342326036,40.0707414851642,57.64589313,0.211930775,0.737336202,3.20137460083833
707.2,81.52876821,1,5.235254506,39.2676389470302,58.1397344,0.199937427,0.619365747,3.4342623857697
710.4,86.00116292,1,5.192199672,38.9447011271976,58.7246175,0.162904813,0.350893911,3.96425789356441
713.6,89.53632732,1,5.215510589,39.1195473875334,57.94770844,0.127348346,0.14947785,4.36187728306232
716.8,88.17427618,1,5.263528742,39.4797131622338,56.5677756,0.098747773,0.197580631,4.26691664129715
720,84.20611044,1,5.314710204,39.8636057061959,56.33749753,0.090533138,0.350374897,3.96528248926346
723.2,81.64541341,1,5.361189046,40.2122256986414,57.09030539,0.112603642,0.373131282,3.92035866409304
726.4,80.97819707,1,5.371534833,40.289825484492,57.39838484,0.125835586,0.269157931,4.12561449197199
729.6,80.77579699,1,5.331852894,39.9921864582356,57.61906332,0.096220566,0.179717294,4.30218100461094
732.8,80.89886608,1,5.303832069,39.7820129818866,59.3781581,0.070754774,0.118333341,4.42336026805026
736,81.57243503,1,5.355177905,40.1671384322674,62.56283986,0.090903489,0.004866163,4.64735804568732
739.2,82.10291371,1,5.44617006,40.849635736927,65.51840423,0.084950597,-0.125897566,4.9055012832986
742.4,82.35499259,1,5.478932758,41.0953761865117,67.49746215,-0.01106309,-0.133142372,4.91980339666756
745.6,83.18631829,1,5.445803205,40.8468840980775,68.72700582,-0.097005401,0.014459562,4.62841952889451
748.8,84.38305757,1,5.429658313,40.7257874466791,69.0674792,-0.043394152,0.152767558,4.3553830060911
752,84.50198728,1,5.466932425,41.0053662848062,68.5266853,0.09350823,0.113153089,4.4335867049464
755.2,83.68043036,1,5.50834814,41.3160097008024,68.20847054,0.166557549,-0.041907133,4.73969412508431
758.4,84.25753039,1,5.513982252,41.3582690170495,69.06320948,0.166625291,-0.071864214,4.79883298520907
761.6,87.13820149,1,5.499468626,41.2494078671422,70.08909187,0.184595267,0.117918289,4.42417963032966
764.8,89.54881544,1,5.478744706,41.0939656804836,69.18383357,0.218819308,0.323245104,4.01883994479261
768,88.56373685,1,5.433745392,40.7564430609069,66.09017261,0.187052167,0.323546305,4.01824533800137
771.2,85.27829974,1,5.364515605,40.2371769436283,63.31623425,0.094890802,0.202546672,4.2571130825301
774.4,82.87811061,1,5.314902149,39.8650454121259,63.04570692,0.054961358,0.209693825,4.24300374786037
777.6,82.21112126,1,5.309872265,39.8273181786875,64.15437519,0.128733842,0.38402539,3.89885239219705
780.8,82.34192771,1,5.306191484,39.7997100501456,64.03836221,0.241949072,0.528745811,3.61315697565377
784,83.41928568,1,5.260132008,39.4542355614489,62.43725704,0.291829325,0.524130717,3.62226772307701
787.2,85.34062816,1,5.215482843,39.1193392754141,61.25126702,0.273618138,0.458288938,3.75224726810166
