"t","P_a","SaO2sup","EtCO2","Pa_CO2","Vmca","CCO","DHbO2","DHbO2x"
0,100,0.9977513494,3.900066411,29.2529044234756,75.03107687,-0.75119755,-3.347667186,1.95481110807533
3.19999999999993,100,0.9992570725,3.896449757,29.2257772870001,71.68766111,-0.719793046,-3.240463389,1.42252682605484
6.39999999999998,100,0.9959590438,3.923592006,29.4293609012677,73.64138059,-0.591875971,-3.087941811,0.66523239329922
9.59999999999991,100,0.9898327986,3.969642072,29.7747648091584,77.57092483,-0.454874055,-2.928044011,-0.12868618096226
12.8,100,0.9860515165,4.004053454,30.0328714059811,77.42335588,-0.450699934,-2.883441546,-0.350144671456485
16,100,0.9856976376,4.015263926,30.1169568628423,74.97176471,-0.556146897,-2.970318751,0.0812147764497553
19.1999999999999,100,0.9857916342,4.004481379,30.0360811075108,76.42304445,-0.630512879,-3.003655946,0.246739369810495
22.4,100,0.9843655302,3.980758703,29.8581464006197,80.69044358,-0.622247302,-2.890010416,-0.317529163895349
25.5999999999999,100,0.9821260907,3.982834234,29.8737141637224,81.25449064,-0.593283808,-2.820192955,-0.664184209153486
28.8,100,0.9803605964,4.055076316,30.415574352087,78.49357536,-0.57318165,-2.92702641,-0.133738735375685
32,100,0.9795631786,4.176894842,31.3292884591175,78.49278971,-0.525619062,-3.030753213,0.381281706121706
35.1999999999999,100,0.9793550082,4.272816073,32.048756875017,80.74269352,-0.45804486,-2.99045548,0.181196909899807
38.4,100,0.9786119149,4.313034883,32.3504227650228,79.73207003,-0.439715531,-2.959293211,0.0264711777431863
41.5999999999999,100,0.9765934823,4.337575596,32.5344932541427,77.03670159,-0.486267088,-3.025717457,0.356278358834571
44.8,100,0.974303761,4.369177275,32.7715253448787,78.41220393,-0.528165844,-3.012792172,0.292102217329665
48,100,0.9734177318,4.386894789,32.9044176315848,81.46335088,-0.520714474,-2.886630241,-0.334312282341969
51.1999999999999,100,0.973803149,4.40021148,33.0043010304832,80.0382783,-0.491804932,-2.903455535,-0.250771962062329
