"t","P_a","SaO2sup","EtCO2","Pa_CO2","Vmca","CCO","DHbO2","DHbO2x"
563.2,79.07235278,1.000003677,5.487143416,41.1569611874877,37.99361914,-2.29654508,0.423462472,2.76002540086399
566.4,79.51249984,0.9999958322,5.518461121,41.3918632980117,37.80355938,-2.267491969,0.360196412,2.40738507477039
569.6,79.5945933,0.9999974049,5.514552236,41.3625442487296,38.51048931,-2.193512998,0.459055053,2.95841580751098
572.8,78.9250653,1.000001337,5.494561897,41.2126043721904,39.67638084,-2.131056368,0.554447565,3.49012659428303
576,77.02857025,1.000001875,5.468877799,41.019957790102,40.23583007,-2.097734276,0.530670418,3.35759454041947
579.2,76.02542351,1.000000704,5.432403353,40.7463769403688,40.2588368,-2.082197497,0.496373251,3.16642467532961
582.4,78.261974,0.9999985905,5.398528403,40.4922939145247,40.43508844,-2.069797416,0.590940916,3.6935378261013
585.6,81.38812427,0.9999970748,5.387479977,40.4094239026458,40.30243297,-2.062017312,0.720919721,4.41803004484317
588.8,80.45164466,1.000000946,5.398065948,40.4888252166899,38.87857672,-2.0691554,0.693747359,4.26657331438748
592,75.20119017,1.000006299,5.410960749,40.5855441802821,37.03831438,-2.075791998,0.580204551,3.63369412389098
595.2,70.93566593,1.000000038,5.405795035,40.5467981380366,37.01432743,-2.037365491,0.66280776,4.09411828430397
598.4,71.21231552,0.9999878332,5.373943188,40.307889632947,38.90823444,-1.940790359,0.954547614,5.72025459260355
601.6,73.48405233,0.9999973472,5.328886551,39.969937055502,40.02536483,-1.848610997,1.09139304,6.48302084751271
604.8,73.58809595,1.000022729,5.297962412,39.7379869328082,38.82909821,-1.841400916,0.871417475,5.25689336345215
608,71.5077077,1.000009278,5.29333529,39.7032806628739,37.30550295,-1.919628382,0.571122572,3.5830718465414
611.2,70.04225322,0.999957675,5.300862708,39.7597409422908,37.77987438,-2.001318818,0.495879642,3.16367333537383
614.4,69.778862,0.9999747691,5.303122351,39.7766896589906,39.3563136,-2.024702717,0.543232288,3.42761347210488
617.6,69.05473029,1.00008473,5.29961591,39.7503891880165,39.54995052,-2.011473875,0.47444381,3.04419159766853
620.8,68.21136978,1.000066459,5.298366983,39.7410214649285,38.06534351,-2.007827322,0.317539839,2.16962050064082
624,69.36825504,0.9997164548,5.300412588,39.7563647645668,36.79833168,-2.015273171,0.243699829,1.75804176150083
627.2,71.27046522,0.9992299164,5.300950147,39.7603967887407,36.84438613,-2.019734344,0.283870599,1.98195065407658
630.4,69.80029623,0.9989956577,5.299201713,39.7472824549569,37.56488663,-2.034192282,0.358724377,2.39918006085896
633.6,66.12424571,0.9989981686,5.299203344,39.7472946884632,38.38734081,-2.065369128,0.407520145,2.67116405258387
636.8,68.12262747,0.9988058768,5.301582796,39.7651420465851,39.58530428,-2.093918586,0.39270883,2.58860688130633
640,78.68139341,0.9982642832,5.3012003,39.7622730905851,40.90594315,-2.128270446,0.322147824,2.19530506726366
643.2,88.20993663,0.9978422723,5.296963827,39.7304969291813,41.05067962,-2.212384578,0.279402586,1.95704628100024
646.4,85.83502515,0.9980545977,5.297504623,39.7345532328524,39.469762,-2.336501042,0.322977968,2.19993222834915
649.6,74.35908557,0.9987273719,5.306300878,39.8005305726417,37.63372852,-2.410122635,0.407135008,2.66901732751089
652.8,66.72366196,0.9991326622,5.305667534,39.7957801018685,37.27216001,-2.383693987,0.474782515,3.0460795142173
656,69.05429032,0.9989441359,5.274162657,39.5594740858594,37.97606961,-2.334933001,0.525161636,3.32688899812936
659.2,74.09998285,0.9987714464,5.222249288,39.1700917878107,38.0841836,-2.348055895,0.529417376,3.35061017724766
662.4,72.72887569,0.9991945788,5.190385614,38.9310945729238,37.49575315,-2.363170155,0.40100261,2.63483579588942
665.6,66.06627739,0.9992924477,5.204421276,39.0363706979273,37.5848445,-2.289268508,0.124368094,1.09289552126214
668.8,61.83870276,0.9972328335,5.24964769,39.3755967076247,38.53516256,-2.235118768,-0.174087576,-0.570674247319689
672,62.51044871,0.9930955746,5.293040413,39.7010689034348,39.14807465,-2.404027326,-0.353197577,-1.5690201085803
675.2,63.68805005,0.9900176431,5.312372177,39.8460690611332,39.33145164,-2.727385949,-0.395735967,-1.80612593943331
678.4,62.7856199,0.9910411693,5.303293009,39.7779696992866,40.26811856,-2.872958954,-0.360772532,-1.61124234592753
681.6,62.12253992,0.9953644068,5.283999517,39.633256605202,41.84790399,-2.705898759,-0.27797618,-1.14974162075766
684.8,63.40978667,0.9992153443,5.29177562,39.6915821755575,42.21740083,-2.467498172,-0.17877575,-0.596805781481032
688,65.3932372,1.00014035,5.339791359,40.0517298437685,40.34916253,-2.395172397,-0.135196607,-0.353898870597065
691.2,67.1669672,0.999015407,5.381815202,40.3669345949796,37.51032421,-2.436550123,-0.15946908,-0.489191834847061
694.4,68.76290435,0.9979686004,5.3678654,40.2623024729518,35.8735921,-2.446238978,-0.168818372,-0.541304095032448
697.6,68.6857705,0.9977567699,5.326409317,39.9513562720486,36.47041082,-2.420809106,-0.126057839,-0.302960055573436
700.8,65.27251258,0.9976104609,5.326673568,39.9533383175915,38.55310713,-2.419340761,-0.087592017,-0.0885544166963126
704,60.45055644,0.9968326458,5.367428314,40.2590240582697,40.57360879,-2.420503961,-0.073348767,-0.00916359759626606
707.2,58.34776804,0.9959212372,5.3802276,40.3550266004292,41.54351565,-2.370290906,-0.03121522,0.225685668401334
710.4,59.55991672,0.9960020833,5.339942827,40.0528659472243,41.37909011,-2.294458314,0.037731832,0.609991422552493
713.6,60.20510593,0.9970988077,5.294331845,39.7107554402484,40.52088823,-2.281576933,0.036930047,0.605522332429654
716.8,58.40996381,0.9973327674,5.28345208,39.6291504899334,39.74246703,-2.360121285,-0.092126609,-0.113829896180596
720,58.39611242,0.9947260774,5.297620043,39.7354189540665,39.6481403,-2.447901245,-0.262841303,-1.06538093889022
723.2,64.1311582,0.9900048173,5.312855654,39.8496954369385,39.81270665,-2.466470363,-0.345501409,-1.52612223896125
726.4,70.8508373,0.9867088732,5.311323477,39.8382031640853,39.10887769,-2.469202076,-0.347342234,-1.53638286098009
729.6,68.7580007,0.9878944541,5.274029592,39.5584760162583,37.0831545,-2.582007405,-0.395247,-1.80340047364125
732.8,56.1748653,0.9929952046,5.200447192,39.0065626159175,34.28219532,-2.825130393,-0.541237456,-2.61714044749758
