//co2 data for Study 16 _2
steady: none
chosen_param: SaO2sup, Pa_CO2, P_a, Vmca_d, TOI_d, HbT_d, CCO_d
time_step: 1.0
******
0.97934 37.503 73.085 54.045 59.144 0.0095469 -0.00061662
0.97939 37.939 73.412 53.83 59.4 -0.053029 0.018182
0.97946 38.357 73.726 53.635 59.645 -0.11564 0.036636
0.97955 38.739 74.026 53.481 59.871 -0.17706 0.054164
0.97963 39.074 74.313 53.386 60.069 -0.23597 0.070208
0.97968 39.35 74.591 53.367 60.236 -0.29105 0.08426
0.97969 39.564 74.864 53.434 60.367 -0.34098 0.095887
0.97962 39.713 75.136 53.591 60.463 -0.38448 0.10476
0.97947 39.801 75.412 53.836 60.525 -0.4204 0.11067
0.97921 39.836 75.696 54.163 60.556 -0.44774 0.11356
0.97884 39.827 75.991 54.557 60.562 -0.46577 0.11349
0.97835 39.786 76.297 55.001 60.549 -0.474 0.1107
0.97776 39.725 76.611 55.475 60.524 -0.47236 0.10555
0.97709 39.657 76.928 55.954 60.494 -0.46113 0.098533
0.97636 39.592 77.236 56.415 60.463 -0.44103 0.090227
0.97561 39.54 77.523 56.835 60.437 -0.41319 0.081285
0.97489 39.507 77.772 57.193 60.418 -0.37913 0.072384
0.97424 39.499 77.964 57.474 60.409 -0.3407 0.064183
0.97369 39.516 78.078 57.665 60.408 -0.30004 0.057279
0.97329 39.558 78.097 57.76 60.417 -0.25939 0.052172
0.97307 39.62 78.002 57.757 60.431 -0.22105 0.049223
0.97303 39.699 77.781 57.661 60.448 -0.1872 0.048629
0.97318 39.786 77.428 57.481 60.465 -0.15977 0.050408
0.9735 39.874 76.941 57.23 60.48 -0.14032 0.054392
0.97397 39.957 76.329 56.925 60.489 -0.12994 0.060236
0.97456 40.025 75.61 56.584 60.49 -0.12914 0.067444
0.97522 40.073 74.806 56.226 60.483 -0.13785 0.075398
0.97592 40.096 73.949 55.87 60.466 -0.15535 0.083401
0.97662 40.09 73.071 55.533 60.441 -0.1804 0.090735
0.97729 40.053 72.21 55.228 60.409 -0.21122 0.096702
0.97791 39.987 71.401 54.967 60.37 -0.2457 0.10069
0.97847 39.893 70.675 54.757 60.326 -0.2815 0.10219
0.97896 39.776 70.059 54.603 60.279 -0.31627 0.1009
0.97939 39.643 69.575 54.504 60.23 -0.34777 0.096653
0.97978 39.501 69.234 54.458 60.18 -0.37413 0.089524
0.98014 39.357 69.041 54.458 60.13 -0.39394 0.079772
0.98049 39.221 68.993 54.499 60.079 -0.4064 0.067839
0.98084 39.101 69.082 54.57 60.03 -0.4114 0.054321
0.98119 39.004 69.291 54.664 59.981 -0.40954 0.039924
0.98155 38.936 69.603 54.77 59.933 -0.40211 0.025421
0.98191 38.903 69.995 54.881 59.888 -0.39097 0.011588
0.98224 38.907 70.447 54.99 59.847 -0.37844 -0.00083429
0.98252 38.948 70.937 55.091 59.81 -0.3671 -0.011201
0.98273 39.025 71.447 55.179 59.78 -0.35955 -0.018998
0.98284 39.133 71.962 55.251 59.759 -0.35824 -0.023874
0.98282 39.266 72.471 55.305 59.748 -0.3652 -0.025656
0.98267 39.416 72.966 55.338 59.748 -0.38185 -0.024362
0.98236 39.572 73.444 55.352 59.761 -0.40886 -0.020185
0.98192 39.724 73.906 55.345 59.786 -0.44607 -0.013478
0.98136 39.861 74.353 55.316 59.823 -0.49238 -0.0047274
0.9807 39.972 74.789 55.267 59.87 -0.54588 0.0054899
0.97999 40.049 75.217 55.197 59.926 -0.60387 0.016541
0.97924 40.086 75.637 55.105 59.986 -0.6631 0.02778
0.97851 40.078 76.049 54.993 60.05 -0.71991 0.038588
0.97783 40.025 76.449 54.86 60.112 -0.77055 0.048407
0.97723 39.928 76.831 54.707 60.17 -0.81137 0.056766
0.97673 39.794 77.187 54.536 60.222 -0.83915 0.063308
0.97634 39.631 77.51 54.349 60.266 -0.85127 0.067794
0.97606 39.447 77.794 54.147 60.3 -0.84595 0.070113
0.97588 39.255 78.033 53.932 60.324 -0.82231 0.070273
