//co2 data for Study 19 _2
steady: none
chosen_param: SaO2sup, Pa_CO2, P_a, Vmca_d, TOI_d, HbT_d, CCO_d
time_step: 1.0
******
0.97423 42.533 94.641 39.176 66.143 -1.25 -0.015293
0.9756 42.567 94.165 39.101 66.138 -1.2275 -0.013844
0.97667 42.559 93.628 39.029 66.126 -1.2026 -0.013738
0.97746 42.508 93.068 38.966 66.107 -1.1774 -0.014821
0.97799 42.421 92.524 38.917 66.079 -1.1538 -0.016873
0.97832 42.304 92.039 38.891 66.045 -1.1335 -0.019625
0.97849 42.17 91.648 38.892 66.004 -1.118 -0.022781
0.97856 42.028 91.382 38.927 65.958 -1.1086 -0.026039
0.97854 41.894 91.262 39 65.909 -1.1059 -0.029121
0.97848 41.779 91.297 39.115 65.859 -1.1103 -0.031786
0.97839 41.695 91.486 39.273 65.811 -1.1213 -0.033852
0.97828 41.653 91.82 39.472 65.766 -1.1384 -0.035201
0.97816 41.659 92.279 39.711 65.726 -1.1602 -0.035792
0.97803 41.717 92.838 39.982 65.692 -1.1853 -0.035651
0.97787 41.825 93.466 40.278 65.667 -1.2119 -0.034869
0.97769 41.979 94.13 40.59 65.651 -1.238 -0.033585
0.97748 42.172 94.795 40.906 65.643 -1.2619 -0.031974
0.97724 42.392 95.426 41.216 65.645 -1.2816 -0.030222
0.97698 42.626 95.988 41.509 65.656 -1.2956 -0.028517
0.97671 42.859 96.448 41.776 65.675 -1.3028 -0.027022
0.97644 43.078 96.776 42.008 65.703 -1.3022 -0.025868
0.9762 43.269 96.943 42.2 65.74 -1.2935 -0.025142
0.97599 43.42 96.928 42.351 65.783 -1.2768 -0.02488
0.97586 43.524 96.716 42.462 65.833 -1.2525 -0.025073
0.9758 43.576 96.302 42.535 65.889 -1.2216 -0.025662
0.97584 43.574 95.691 42.577 65.95 -1.1852 -0.026555
0.97597 43.523 94.902 42.598 66.013 -1.1447 -0.027634
0.97621 43.427 93.968 42.606 66.077 -1.1016 -0.028768
0.97653 43.297 92.935 42.614 66.14 -1.0575 -0.029828
0.97692 43.145 91.86 42.63 66.2 -1.0136 -0.030693
0.97735 42.981 90.81 42.665 66.256 -0.97137 -0.031266
0.97778 42.819 89.852 42.725 66.305 -0.93174 -0.031478
0.97817 42.671 89.052 42.816 66.348 -0.89547 -0.03129
0.97847 42.546 88.469 42.94 66.383 -0.86305 -0.030697
0.97864 42.451 88.146 43.096 66.411 -0.83468 -0.029721
0.97863 42.39 88.11 43.282 66.432 -0.81036 -0.02841
0.97842 42.365 88.369 43.491 66.446 -0.7899 -0.02683
0.97798 42.372 88.908 43.717 66.456 -0.77303 -0.025053
0.9773 42.409 89.692 43.952 66.463 -0.75941 -0.023159
0.97639 42.469 90.674 44.187 66.467 -0.74875 -0.021217
0.97528 42.544 91.789 44.413 66.471 -0.74082 -0.019289
0.97402 42.628 92.97 44.623 66.474 -0.7355 -0.01742
0.97267 42.714 94.147 44.81 66.477 -0.73275 -0.015638
0.97131 42.795 95.255 44.967 66.48 -0.73264 -0.013953
0.97001 42.869 96.239 45.092 66.482 -0.73528 -0.012357
0.96889 42.93 97.056 45.181 66.483 -0.74077 -0.010831
0.968 42.979 97.678 45.233 66.482 -0.74915 -0.0093422
0.96744 43.015 98.091 45.246 66.477 -0.7603 -0.0078557
0.96725 43.04 98.296 45.221 66.469 -0.77393 -0.0063356
0.96745 43.054 98.302 45.159 66.457 -0.78947 -0.0047515
0.96805 43.059 98.125 45.061 66.441 -0.80612 -0.003083
0.96901 43.057 97.782 44.927 66.42 -0.82282 -0.0013239
0.97027 43.048 97.29 44.759 66.396 -0.8383 0.00051496
0.97175 43.032 96.658 44.56 66.369 -0.85114 0.0024041
0.97335 43.008 95.894 44.331 66.339 -0.85989 0.004295
0.97497 42.975 94.995 44.075 66.308 -0.86314 0.0061215
0.97651 42.933 93.961 43.796 66.275 -0.85966 0.0078028
0.97788 42.879 92.788 43.498 66.241 -0.84853 0.0092471
0.97901 42.814 91.482 43.187 66.207 -0.82923 0.010358
0.97985 42.738 90.056 42.868 66.172 -0.80169 0.01104
0.98037 42.654 88.537 42.547 66.136 -0.76639 0.011207
0.9806 42.564 86.968 42.232 66.099 -0.7243 0.010786
0.98054 42.475 85.404 41.927 66.061 -0.67691 0.0097289
0.98024 42.391 83.913 41.639 66.021 -0.62611 0.0080139
0.97977 42.319 82.567 41.372 65.981 -0.57411 0.0056513
0.97919 42.265 81.434 41.131 65.941 -0.52329 0.0026859
0.97857 42.234 80.577 40.919 65.901 -0.47606 -0.00080344
0.97799 42.231 80.041 40.737 65.864 -0.43471 -0.0047059
0.97749 42.257 79.85 40.585 65.829 -0.40124 -0.0088834
0.97714 42.313 80.005 40.464 65.799 -0.37728 -0.013178
0.97696 42.395 80.483 40.371 65.773 -0.36393 -0.01742
0.97698 42.498 81.242 40.305 65.752 -0.36177 -0.021437
0.97721 42.617 82.22 40.264 65.737 -0.37076 -0.025068
0.97761 42.741 83.348 40.245 65.727 -0.3903 -0.028169
0.97818 42.863 84.551 40.248 65.722 -0.4193 -0.030623
0.97886 42.972 85.758 40.27 65.722 -0.45622 -0.032349
0.9796 43.06 86.905 40.311 65.725 -0.4992 -0.033307
0.98036 43.121 87.939 40.37 65.732 -0.54621 -0.033498
0.98108 43.149 88.82 40.447 65.742 -0.59515 -0.032966
0.98171 43.143 89.52 40.542 65.755 -0.64399 -0.031793
0.9822 43.106 90.027 40.655 65.772 -0.69089 -0.030094
0.98252 43.041 90.335 40.785 65.792 -0.73425 -0.028007
0.98266 42.958 90.452 40.931 65.816 -0.77285 -0.025686
0.98262 42.869 90.39 41.091 65.845 -0.80583 -0.023289
0.9824 42.788 90.166 41.263 65.879 -0.83269 -0.020968
