//co2 data for Study 21 _2
steady: none
chosen_param: SaO2sup, Pa_CO2, P_a, Vmca_d, TOI_d, HbT_d, CCO_d
time_step: 1.0
******
0.98428 40.461 87.083 25.354 74.027 0.031543 0.0038634
0.98357 40.5 87.264 25.93 73.896 -0.84023 0.039425
0.98288 40.53 87.432 26.501 73.769 -1.6932 0.073087
0.98226 40.541 87.594 27.051 73.652 -2.5076 0.10327
0.98172 40.525 87.756 27.566 73.549 -3.2658 0.12864
0.98128 40.474 87.927 28.033 73.465 -3.9529 0.14818
0.98094 40.385 88.117 28.439 73.401 -4.5576 0.16127
0.9807 40.257 88.334 28.774 73.357 -5.0722 0.16775
0.98057 40.089 88.586 29.028 73.333 -5.4927 0.16791
0.98052 39.887 88.879 29.198 73.327 -5.819 0.16247
0.98054 39.655 89.214 29.279 73.337 -6.0537 0.15254
0.98063 39.403 89.592 29.274 73.359 -6.2023 0.1395
0.98076 39.139 90.007 29.185 73.389 -6.272 0.12492
0.98093 38.876 90.452 29.02 73.425 -6.2714 0.11044
0.9811 38.623 90.912 28.791 73.463 -6.2096 0.097655
0.98129 38.393 91.373 28.51 73.501 -6.0956 0.087978
0.98146 38.196 91.814 28.193 73.538 -5.9384 0.082572
0.98163 38.043 92.215 27.858 73.572 -5.7463 0.082256
0.98177 37.941 92.554 27.523 73.604 -5.5267 0.087462
0.9819 37.899 92.812 27.208 73.634 -5.2868 0.098213
0.982 37.92 92.97 26.932 73.662 -5.0329 0.11413
0.98207 38.007 93.017 26.71 73.692 -4.7713 0.13449
0.98211 38.159 92.946 26.558 73.722 -4.5082 0.15824
0.98212 38.374 92.759 26.486 73.757 -4.2495 0.18415
0.98209 38.646 92.463 26.501 73.796 -4.0017 0.21083
0.98204 38.965 92.074 26.606 73.841 -3.771 0.23689
0.98196 39.319 91.614 26.798 73.893 -3.5637 0.26099
0.98185 39.694 91.11 27.071 73.95 -3.3859 0.28197
0.98171 40.074 90.588 27.412 74.012 -3.243 0.29886
0.98155 40.441 90.079 27.805 74.077 -3.1396 0.31101
0.98137 40.777 89.606 28.233 74.143 -3.0787 0.31806
0.98118 41.067 89.191 28.674 74.208 -3.0618 0.31998
0.98098 41.295 88.845 29.105 74.268 -3.0885 0.31704
0.98079 41.448 88.577 29.505 74.32 -3.1562 0.3098
0.9806 41.519 88.382 29.853 74.363 -3.2601 0.29904
0.98044 41.503 88.255 30.131 74.395 -3.3937 0.28569
0.98031 41.401 88.182 30.326 74.413 -3.5485 0.2708
0.98022 41.219 88.147 30.428 74.419 -3.715 0.25542
0.98016 40.966 88.135 30.432 74.411 -3.8827 0.24057
0.98016 40.657 88.133 30.338 74.391 -4.0412 0.22715
0.98021 40.309 88.129 30.154 74.361 -4.1804 0.21591
0.9803 39.941 88.117 29.889 74.321 -4.2916 0.2074
0.98043 39.574 88.094 29.56 74.275 -4.3674 0.20198
0.98061 39.227 88.061 29.184 74.222 -4.403 0.19976
0.9808 38.918 88.022 28.781 74.166 -4.3955 0.20067
0.98102 38.663 87.983 28.374 74.106 -4.3451 0.20445
0.98124 38.472 87.95 27.984 74.044 -4.2541 0.21069
0.98145 38.352 87.929 27.63 73.98 -4.1274 0.21887
0.98164 38.305 87.923 27.33 73.914 -3.972 0.22843
0.98182 38.328 87.936 27.097 73.847 -3.7962 0.23875
0.98195 38.414 87.966 26.94 73.778 -3.6093 0.24924
0.98206 38.551 88.011 26.864 73.708 -3.4213 0.25936
0.98212 38.726 88.066 26.869 73.638 -3.2416 0.26862
0.98213 38.926 88.125 26.951 73.569 -3.0788 0.27662
0.98211 39.135 88.179 27.101 73.503 -2.9405 0.28301
0.98204 39.339 88.219 27.306 73.441 -2.8321 0.28754
0.98193 39.529 88.237 27.551 73.386 -2.7575 0.29002
0.98177 39.693 88.224 27.82 73.339 -2.7181 0.29029
0.98157 39.828 88.176 28.096 73.302 -2.7135 0.28826
0.98134 39.93 88.09 28.362 73.278 -2.7413 0.28387
0.98107 39.999 87.969 28.602 73.266 -2.7974 0.27707
0.98077 40.037 87.819 28.805 73.27 -2.8765 0.26787
0.98046 40.051 87.651 28.958 73.287 -2.9725 0.25632
0.98014 40.045 87.479 29.057 73.319 -3.079 0.2425
0.97983 40.026 87.32 29.097 73.363 -3.1898 0.22659
0.97955 40.001 87.19 29.08 73.419 -3.2991 0.20885
0.97931 39.977 87.105 29.01 73.482 -3.402 0.18965
0.97913 39.957 87.076 28.893 73.549 -3.4952 0.16944
0.97904 39.948 87.11 28.739 73.618 -3.5764 0.1488
0.97903 39.951 87.21 28.56 73.683 -3.6449 0.1284
0.97912 39.967 87.369 28.366 73.742 -3.7015 0.10897
0.97929 39.997 87.577 28.172 73.791 -3.7481 0.091293
0.97954 40.041 87.819 27.988 73.827 -3.7877 0.076129
0.97984 40.096 88.076 27.825 73.848 -3.8241 0.0642
0.98018 40.161 88.327 27.692 73.853 -3.8612 0.056121
0.98052 40.235 88.554 27.595 73.843 -3.9029 0.052364
0.98083 40.313 88.74 27.538 73.82 -3.9529 0.053208
0.9811 40.396 88.873 27.523 73.784 -4.0137 0.058715
0.98129 40.481 88.949 27.548 73.74 -4.0869 0.068713
0.9814 40.567 88.97 27.61 73.691 -4.1729 0.082794
0.98142 40.652 88.944 27.703 73.641 -4.2704 0.10033
0.98137 40.736 88.887 27.82 73.594 -4.3768 0.12051
0.98124 40.817 88.817 27.952 73.555 -4.4882 0.14238
0.98106 40.896 88.755 28.092 73.527 -4.5995 0.16491
0.98084 40.972 88.722 28.229 73.512 -4.7049 0.18706
0.98062 41.043 88.737 28.356 73.512 -4.7981 0.20784
