//co2 data for Study 28 _2
steady: none
chosen_param: SaO2sup, Pa_CO2, P_a, Vmca_d, TOI_d, HbT_d, CCO_d
time_step: 1.0
******
0.97728 38.295 87.071 51.157 61.424 0.013672 0.00094977
0.97927 38.49 86.731 51.597 61.558 0.10896 -0.00062299
0.9812 38.68 86.399 52.027 61.688 0.20544 -0.0027446
0.98301 38.856 86.089 52.431 61.811 0.30537 -0.0056957
0.98463 39.012 85.813 52.797 61.925 0.41063 -0.0096643
0.98602 39.144 85.579 53.113 62.026 0.52253 -0.014724
0.98715 39.248 85.392 53.37 62.114 0.64172 -0.020826
0.98801 39.323 85.252 53.562 62.188 0.76821 -0.027802
0.98859 39.368 85.154 53.686 62.247 0.90138 -0.035385
0.9889 39.385 85.093 53.741 62.293 1.0401 -0.043237
0.98898 39.377 85.06 53.732 62.326 1.1829 -0.05099
0.98885 39.348 85.047 53.663 62.349 1.3281 -0.05829
0.98855 39.303 85.047 53.543 62.362 1.4743 -0.06484
0.98813 39.249 85.053 53.381 62.367 1.62 -0.070441
0.98764 39.191 85.06 53.188 62.365 1.7643 -0.075022
0.9871 39.135 85.066 52.977 62.359 1.9067 -0.078657
0.98657 39.088 85.069 52.758 62.347 2.0471 -0.081571
0.98608 39.054 85.067 52.543 62.332 2.1859 -0.084124
0.98565 39.037 85.061 52.343 62.312 2.3238 -0.086786
0.98532 39.041 85.048 52.166 62.289 2.4617 -0.090097
0.9851 39.067 85.027 52.019 62.263 2.6001 -0.094614
0.98499 39.117 84.993 51.907 62.234 2.7397 -0.10086
0.98501 39.188 84.945 51.835 62.202 2.8803 -0.10929
0.98515 39.28 84.878 51.802 62.168 3.0215 -0.12019
0.98539 39.388 84.79 51.808 62.134 3.1617 -0.13371
0.98571 39.507 84.679 51.851 62.101 3.2989 -0.14979
0.9861 39.632 84.545 51.925 62.069 3.4302 -0.16819
0.98651 39.755 84.386 52.026 62.041 3.5523 -0.18846
0.98693 39.872 84.205 52.145 62.018 3.6613 -0.20999
0.98732 39.974 84.003 52.277 62 3.7533 -0.23207
0.98766 40.058 83.781 52.412 61.987 3.8244 -0.2539
0.98793 40.119 83.542 52.542 61.979 3.8715 -0.27467
