"ERR","t","f1","f2","f3","L","R_Hi","SaO2sup","XOv","O2c","CBF","P_a","u","J_O2","CMRO2","Vmca","TOI","HHb","HbO2","HbT","CCO","Pa_CO2","r","v_p","v_u","v_c","v_o","eta","mu","Dpsi","H","O2","a","bred"
1,475.7,0.508549360736203,0.508542197056202,0.508541155578865,10.1710320911359,240291.042145288,0.9479573,6.21912912238524,0.0652667351751407,0.0141504872975123,94.18815,1,0.0340642177175369,0.034072257423784,70.7524364875616,75.4286293684447,22.9062006700733,70.3169288555399,93.2231295256132,0.0129774349085593,43.29024,0.0195923888157674,94.4186183761096,1,43.293731284065,0.0636340486209899,-0.422012366998245,-0.207929382383893,145.100125327189,3.98079043557955e-05,0.0248008145671673,0.0658653348493815,0.00137949707329417
1,475.8,0.508647545082219,0.508673578648145,0.508677366375111,10.1727877594862,240292.409513059,0.9483097,6.22906619488699,0.0653924560612652,0.0142095142269436,94.37051,1,0.0341106788220031,0.0340813835471324,71.0475711347179,75.5235598140137,22.8242558351363,70.4256435035922,93.2498993387285,0.0140892705517184,43.37013,0.0196028869815501,94.4176657664376,1,43.2952440799981,0.0636427663820464,-0.421930589032743,-0.207890260888514,145.108189311073,3.98076778315972e-05,0.024871342893748,0.0658819294112197,0.00137712289193959
1,475.9,0.508745981735037,0.508773749314663,0.508777786102577,10.1747465813831,240293.93488403,0.9489885,6.23168595050002,0.0654769472710229,0.0141921512439477,94.31511,1,0.0341194842026117,0.0340881116688727,70.9607562197384,75.5612490311764,22.787249182659,70.4550331734588,93.2422823561178,0.0152593821547735,43.49888,0.0195999004450385,94.4156350262021,1,43.2992763413766,0.0636518549152185,-0.422021869502547,-0.207933928212934,145.117185056935,3.98074251349297e-05,0.0249453739239829,0.0658993937635041,0.00137460900553164
1,476,0.508839325919941,0.508865868438574,0.508869722246399,10.17662132314,240295.394564031,0.9494847,6.23510860226795,0.0655534329601969,0.0141877314682639,94.29834,1,0.0341243624830421,0.0340942713905087,70.9386573413197,75.6017531907566,22.749098733286,70.4916120077307,93.2407107410168,0.0163735852384246,43.52872,0.0195992841751165,94.4133124290688,1,43.3038196302187,0.0636612812644666,-0.422145061105237,-0.207992860071409,145.125793342322,3.98071833237942e-05,0.0250160645554151,0.065916023660275,0.00137221614440461
1,476.1,0.508767849795441,0.508749936635597,0.508747335387254,10.1754698375232,240294.498038658,0.9489341,6.22773124102743,0.0654341733751673,0.0141494741416078,94.17641,1,0.03406583629378,0.034086071470946,70.7473707080392,75.5241542914347,22.8173283804196,70.40653261342,93.2238609938396,0.0155999493118897,43.49761,0.0195926757462649,94.4086214466764,1,43.3076569366407,0.0636701573850999,-0.422336977032194,-0.20808466496199,145.120506199086,3.98073318421765e-05,0.0249663300112306,0.0659044768554013,0.00137385357013409
1,476.2,0.508893427525632,0.508926621675877,0.508931449608401,10.1776611823766,240296.204110596,0.949578,6.23987782212097,0.0656077064724113,0.014215778511617,94.37954,1,0.0341360926231122,0.0340984071237629,71.0788925580849,75.6454017059643,22.7116760972196,70.5424840536443,93.2541601508639,0.0170061994366027,43.46552,0.0196045574014804,94.40804559545,1,43.3107828347311,0.063679751935305,-0.422308423952423,-0.208071006544682,145.13056752246,3.98070492152716e-05,0.0250564034773585,0.0659254656632329,0.00137086248775086
1,476.3,0.508923904490765,0.50893310100645,0.508934433818165,10.17841987993,240296.794727426,0.9494196,6.2406300867861,0.065601042495903,0.0142175088421218,94.38734,1,0.0341090587374641,0.0340986070658171,71.0875442106088,75.6472962598219,22.7100171649224,70.5445857211402,93.2546028860626,0.017410929774063,43.41338,0.0196047309643824,94.4076355971901,1,43.3128143947184,0.0636893168863017,-0.422213737691863,-0.20802571262014,145.134050586725,3.98069513749627e-05,0.0250818538760996,0.0659315064145383,0.00136998214119225
1,476.4,0.508939584306899,0.508944125211804,0.508944782916898,10.1787631562604,240297.061943449,0.9491945,6.24339541992469,0.0656079746568569,0.0142441780521122,94.46895,1,0.0341044727091017,0.0340993004554322,71.2208902605611,75.6660092152674,22.6955229726416,70.5712295851879,93.2667525578295,0.0176059763091216,43.55051,0.0196094933299417,94.4088497037112,1,43.3175210830521,0.0636988769336256,-0.422201333533489,-0.208019778926396,145.135626445874,3.98069071086904e-05,0.0250942339196722,0.0659344175568526,0.00136956147940941
1,476.5,0.508941127334142,0.508941799049669,0.508941895709699,10.1788185799804,240297.105086184,0.9493418,6.24164944507324,0.0656040530791228,0.014223915047554,94.4064,1,0.0340998582767228,0.0340991070125498,71.11957523777,75.6540278285449,22.7044691171084,70.5531299519016,93.2575990690099,0.0176312263961975,43.54653,0.0196059055001541,94.4088011963277,1,43.3220557634323,0.0637083771048021,-0.422231368349118,-0.208034146452625,145.135880872313,3.98068999617936e-05,0.0250957939665521,0.0659347944238238,0.00136950528317895
1,476.6,0.509205481892772,0.509276123494829,0.509286326828685,10.1836663336421,240300.877941936,0.9506031,6.26281960850181,0.0659217125079967,0.0143249589497497,94.72095,1,0.0342032547020651,0.0341221838975219,71.6247947487483,75.8673923267311,22.5163797115082,70.7863417198317,93.3027214313399,0.0206558609856782,43.54114,0.0196235854475296,94.4149821567661,1,43.3263939219739,0.0637192711328424,-0.421968944914195,-0.207908609916924,145.158130430798,3.98062749716013e-05,0.0252906256359939,0.0659799382236668,0.00136306639838679
1,476.7,0.509226137399859,0.509234270542381,0.50923530852435,10.1844717919029,240301.50466809,0.9505037,6.25683900341567,0.0658543892362118,0.0142631305821162,94.53398,1,0.0341280295571266,0.0341187656711315,71.3156529105812,75.8108086202391,22.5623225708498,70.7120751410459,93.2743977118957,0.0210114443794777,43.60222,0.0196124894451512,94.4173384719358,1,43.3318556442554,0.0637299037154948,-0.421927393842511,-0.207888732338331,145.161826372102,3.98061711535506e-05,0.0253126646025567,0.0659852454384997,0.00136227362883925
1,476.8,0.50926358612062,0.509274177092572,0.50927570480124,10.1852059050806,240302.075846816,0.950935,6.25651815305901,0.0658896069460442,0.0142402166695361,94.46261,1,0.0341336618937246,0.0341214722216831,71.2010833476805,75.8176822618891,22.5534331302223,70.7107170412831,93.2641501715054,0.0214530183714413,43.64898,0.0196084733573381,94.4182349082529,1,43.3381351272259,0.0637406515822515,-0.421986529141794,-0.207917021967522,145.165194729233,3.98060765374823e-05,0.0253411914883843,0.0659918360950961,0.00136133115398606
1,476.9,0.509355492723492,0.50938099932957,0.509384674755954,10.1869510976941,240303.43356851,0.9515278,6.26116856529849,0.065988022655393,0.014246040016296,94.47781,1,0.0341582204202867,0.0341287732086489,71.2302000814802,75.8716014881639,22.5038726683438,70.7632899131456,93.2671625814894,0.0225208088014535,43.70751,0.0196096540287227,94.4194145741074,1,43.3454492397539,0.0637518039206799,-0.422081817444622,-0.207962606035072,145.173201458393,3.98058516319397e-05,0.025410433376853,0.0660077732656933,0.00135905831702322
1,477,0.509552896033522,0.509606641852974,0.509614375509528,10.1907206040322,240306.365537308,0.9521767,6.27629002866501,0.0661952742945939,0.0143212769269852,94.7123,1,0.0342066268829311,0.0341441631591384,71.6063846349261,76.0175081920692,22.3758317250877,70.9248640670327,93.3006957921205,0.0248195416960737,43.62574,0.0196227920984327,94.4252140941092,1,43.3509993686667,0.0637638785075505,-0.42187380808269,-0.207863097242958,145.190491651885,3.98053659622637e-05,0.025560181506344,0.0660420827118817,0.00135417063679038
1,477.1,0.509463160750548,0.509440838429096,0.509437622828245,10.1894024266969,240305.340339677,0.951281,6.26609774056145,0.0660143771376541,0.0142671446147489,94.54685,1,0.0341064561150516,0.0341323207294924,71.3357230737443,75.906469260731,22.4735154597256,70.8026245254239,93.2761399851495,0.0238851831961152,43.70745,0.0196131721732923,94.4276226464193,1,43.3580575640677,0.0637751504419102,-0.421903079417349,-0.207877100503424,145.184445955053,3.9805535781072e-05,0.0254982802521977,0.0660281370626286,0.00135612293578394
1,477.2,0.509351687389695,0.509320103837239,0.509315551641526,10.1872297363926,240303.650326314,0.9497712,6.26887421574178,0.0659068768007669,0.0143584818547254,94.83033,1,0.0340876634500566,0.0341241419599823,71.7924092736269,75.8966259012561,22.4925242636683,70.8243871841793,93.3169114478476,0.0225746921429179,43.68088,0.0196291421209461,94.4355967862894,1,43.3644498765855,0.0637858538837214,-0.421686347108713,-0.207773414828389,145.174479714362,3.98058157264152e-05,0.0254131042938124,0.0660085774946704,0.00135891411818105
1,477.3,0.509277307142274,0.509256022939924,0.509252952281306,10.185679221015,240302.444094268,0.9507108,6.25531243965676,0.0658578860343364,0.0142292245978765,94.43681,1,0.0340954396237565,0.0341199478028475,71.1461229893822,75.8007148297618,22.5677839965192,70.6902764699714,93.2580604664906,0.0216719334692321,43.59794,0.019606086366651,94.4356208095304,1,43.3690732907989,0.0637962334414692,-0.421697875156386,-0.207778930013911,145.167366355728,3.98060155373254e-05,0.0253548759740588,0.0659951034846154,0.00136084701432972
1,477.4,0.50926049388877,0.509255136352779,0.509254364343869,10.1852432086482,240302.104870007,0.9508601,6.25471708530938,0.0658653415872797,0.0142253369833137,94.42485,1,0.0341139203792759,0.0341200424110392,71.1266849165685,75.799565906939,22.5684288198677,70.6878687038976,93.2562975237653,0.0214439371828647,43.586,0.0196053952891371,94.4354075332121,1,43.3733687274363,0.0638065644553081,-0.421701987282878,-0.207780897311782,145.165365885188,3.98060717297862e-05,0.0253403776752559,0.0659917005549681,0.00136134237987023
1,477.5,0.509346945981605,0.50936957078386,0.509372834074101,10.1867962435358,240303.313102688,0.950585,6.26859912378899,0.0659767466534688,0.0143400610136431,94.77987,1,0.034154072872514,0.0341279798829648,71.7003050682156,75.9144036870449,22.4737371706036,70.8340509306007,93.3077881012043,0.0224235979810106,43.65161,0.0196255696871022,94.4422283470506,1,43.3788782737739,0.0638173440925139,-0.421481060852441,-0.207675200688516,145.172491052036,3.98058715869077e-05,0.0254040843731144,0.0660063223579255,0.00135926461033554
1,477.6,0.509271384003406,0.50925189043225,0.50924907783585,10.1855496628338,240302.343297225,0.9505709,6.25632238363578,0.0658553161743804,0.014243553510071,94.48448,1,0.034097255413754,0.0341196882150019,71.2177675503549,75.8063233281012,22.5640044593797,70.7000527791299,93.2640572385096,0.0215983365328354,43.68913,0.0196084369324376,94.4430649858339,1,43.385021669562,0.0638275488776721,-0.421547754710486,-0.207707109177215,145.166771936516,3.98060322343292e-05,0.0253501490819206,0.0659940050228781,0.00136100515361234
1,477.7,0.509510338619038,0.509573986052428,0.509583152028039,10.1898085118884,240305.656178945,0.9521787,6.27395803112176,0.0661723849002961,0.0143110923433252,94.69218,1,0.0342159347162116,0.0341420711858786,71.5554617166258,75.9975529780041,22.3929783940331,70.9015860039724,93.2945643980055,0.0242962527668605,43.74006,0.019620390519731,94.4479977936136,1,43.3920518995317,0.0638391079495051,-0.421467828666366,-0.207668869932183,145.186308495112,3.98054834637402e-05,0.0255262350537076,0.0660342724293561,0.00135529077618465
1,477.8,0.509609099397471,0.509637862921163,0.509641999176809,10.1920012748209,240307.361464555,0.952131,6.27811445469746,0.0662092186298813,0.0143233632345251,94.73239,1,0.0341795214920955,0.0341460139448462,71.6168161726255,76.0307517339663,22.3632479136649,70.936498767817,93.2997466814819,0.0255318163017877,43.75054,0.0196224203647032,94.4536291366013,1,43.3991504395247,0.0638508686285028,-0.421359021690217,-0.207616812080402,145.196364714123,3.9805200993332e-05,0.0256063251600685,0.0660527136761461,0.00135264066193208
1,477.9,0.509724797915254,0.509757254234488,0.509761917358176,10.194292839902,240309.143278744,0.9533135,6.27790720100206,0.0663139395574903,0.0142630891853166,94.54753,1,0.0341921284907697,0.0341540484629978,71.3154459265828,76.0552026902156,22.3339084223595,70.9385805171621,93.2724889395217,0.0269015183090724,43.77992,0.019611741445292,94.4554884982742,1,43.4066901819865,0.0638630810705169,-0.421414835978012,-0.207643516139369,145.206872152609,3.98049058507068e-05,0.0256960698503929,0.0660731569896876,0.00134972767183579
1,478,0.509778775752343,0.509794448232306,0.509796701042544,10.195476992706,240310.063897137,0.9534081,6.2793811554087,0.0663371659927838,0.0142594994557812,94.53787,1,0.0341747806077152,0.0341563789698505,71.2974972789062,76.0692176854471,22.3204021036906,70.9502725040382,93.2706746077288,0.0275725578622006,43.68608,0.0196110304278722,94.4571197613034,1,43.4122224710477,0.0638753871230233,-0.421367183554917,-0.207620717101913,145.212301050295,3.98047533596758e-05,0.0257399043637648,0.066083172505406,0.0013482923927974
1,478.1,0.509789361838782,0.509792427189552,0.509792867367359,10.1957672370538,240310.289534475,0.9527074,6.28491219112328,0.0663287542654069,0.0143243637867585,94.7395,1,0.034159670563938,0.0341561221136131,71.6218189337927,76.1008497502089,22.2978211774379,71.0018189536279,93.2996401310658,0.0277203508084766,43.73188,0.0196223786321598,94.4627112646615,1,43.4185521142085,0.0638876197306237,-0.4212066869428,-0.207543926729143,145.21363163311,3.98047159853368e-05,0.0257494423171039,0.0660853783702758,0.0013479718800522
1,478.2,0.50976910279876,0.509763606873361,0.509762815026122,10.1954163038848,240310.016716727,0.9533815,6.27583157346442,0.0662994579587648,0.0142285223674984,94.44945,1,0.0341476010629487,0.0341541086067502,71.142611837492,76.036861870058,22.3469912359335,70.9087047198933,93.2556959558268,0.0274946218504564,43.60861,0.0196051594675776,94.4624486740276,1,43.4223155124957,0.0638996621893505,-0.421143640268688,-0.207513761046139,145.212022827329,3.98047611746009e-05,0.0257344837378936,0.0660820092813501,0.00134844720622824
1,478.3,0.509866917167318,0.509892658894141,0.509896369646242,10.1971746809312,240311.383616224,0.9543885,6.27952859435923,0.0664275857823135,0.014215354177268,94.41219,1,0.0341937089695443,0.0341630567662982,71.0767708863399,76.0922638939163,22.2937898292428,70.9554819977529,93.2492718269957,0.0286022773049072,43.55477,0.0196026409581841,94.461453485604,1,43.4249382870747,0.0639122148526209,-0.421035277642963,-0.207461912303955,145.220083413161,3.98045347637357e-05,0.0258078385763947,0.066098541452312,0.00134611001416612
1,478.4,0.510192750334245,0.510279932081152,0.510292452203898,10.203301040663,240316.144579123,0.9558004,6.30345991658298,0.0667976118983854,0.0143231927222144,94.75143,1,0.034294360129683,0.0341895942976612,71.6159636110721,76.3324395845581,22.0811166671333,71.2158530227653,93.2969696898986,0.0323656280723103,43.56454,0.0196213326729355,94.4671954052989,1,43.4277025861993,0.063926416596907,-0.420626798087032,-0.20726645481773,145.248158382775,3.98037461862008e-05,0.0260582981170928,0.0661547108667509,0.00133816229398113
1,478.5,0.510346054692635,0.510389525043297,0.510395786145183,10.206645132405,240318.742414506,0.9561539,6.30735274528829,0.066869763897339,0.0143081475974969,94.7187,1,0.0342486652147149,0.0341965176717273,71.5407379874845,76.3714409926049,22.0426874015455,71.2456396379776,93.2883270395231,0.0342642022041713,43.47525,0.0196179471346535,94.4721755299435,1,43.4286440880734,0.0639410075348404,-0.420139469955603,-0.207033246636821,145.263477349422,3.9803315909398e-05,0.0261847324957747,0.0661830477940921,0.00133412374896372
1,478.6,0.510441063507231,0.51046695020212,0.510470658922449,10.2086550920487,240320.30351544,0.9561868,6.31282334605352,0.066928470710253,0.0143324532393073,94.80754,1,0.034232728241021,0.0342015341478041,71.6622661965365,76.418157026136,22.0012282921752,71.2960950618958,93.2973233540709,0.0354230877323226,43.47672,0.0196214711994313,94.4788161913764,1,43.4295960549115,0.063955859345035,-0.419580218730235,-0.206765591063034,145.272682800177,3.98030573503304e-05,0.0262623713246115,0.0662003445930197,0.00133166686125998
1,478.7,0.5106050582981,0.510648055847877,0.510654196711114,10.2118244629326,240322.764618707,0.9564899,6.32663941653387,0.0670978613256934,0.0144131978677653,95.07474,1,0.0342662057541657,0.0342138311796447,72.0659893388266,76.5442358814816,21.8914770911903,71.4394286110327,93.3309057022229,0.0373392979757813,43.43876,0.0196346205956347,94.4906162733952,1,43.429777513182,0.0639714470091491,-0.41875507049642,-0.206370621647851,145.287195234864,3.98026497342042e-05,0.0263919929836562,0.0662289447459072,0.00132763324969226
